squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Osasuna,31,27.7,47.4,38,418,"3,420",38.0,46,26,72,38,8,8,110,6,49.4,43.2,34.4,77.6,562,1359,1.21,0.68,1.89,1.00,1.68,1.30,0.91,2.21,1.14,2.04,38,38,"3,418",54,1.42,143,89,65.7,13,13,12,11,28.9,5,5,0,0,0.0,3,5,0,51.1,0.33,-2.9,-0.08,289,858,33.7,885,144,67.2,44.6,306,85.9,58.4,488,21,4.3,47,1.24,18.2,455,142,31.2,11.97,3.74,0.08,0.27,18.7,22,0.10,-3.4,-5.2,10959,15904,68.9,208476,88813,4772,5858,81.5,4189,5547,75.5,1654,3435,48.2,29.5,-8.4,341,946,267,94,13788,2036,533,16,192,755,926,180,67,72,1,80,316,783,20.61,553,94,40,42,42,12,73,1.92,49,9,4,5,5,1,613,361,275,267,71,267,617,43.3,350,385,98,287,417,1030,738,19,20122,2002,6073,9400,4869,661,20114,525,315,60.0,210,40.0,9935,51175,25607,428,124,611,306,10840,1346,3,551,410,80,2,5,0,2056,874,869,50.1,2019,2020
Real Madrid,26,27.6,58.8,38,418,"3,420",38.0,69,52,121,58,11,11,82,4,67.9,59.2,49.9,109.1,951,1972,1.82,1.37,3.18,1.53,2.89,1.79,1.31,3.10,1.56,2.87,38,38,"3,420",25,0.66,110,85,79.1,26,9,3,19,50.0,2,2,0,0,0.0,0,5,0,30.8,0.26,+5.8,+0.15,90,312,28.8,970,227,22.7,30.6,246,37.4,38.2,460,23,5.0,37,0.97,14.5,552,222,40.2,14.53,5.84,0.11,0.26,18.0,18,0.11,+1.1,-1.2,20107,23733,84.7,352395,113608,9829,10697,91.9,7274,8243,88.2,2405,3556,67.6,47.3,+2.1,438,1548,400,100,21828,1821,534,59,445,776,786,192,51,68,0,84,328,1021,26.87,780,68,73,46,42,12,125,3.29,90,7,7,5,15,1,586,355,252,253,81,226,595,38.0,369,367,77,290,381,967,590,13,27693,2234,7711,12551,7671,1038,27682,769,484,62.9,285,37.1,17146,92265,47544,727,302,518,315,19981,1951,3,487,474,84,11,2,0,2047,521,411,55.9,2019,2020
Real Sociedad,27,24.8,56.2,38,418,"3,420",38.0,54,38,92,50,4,5,79,2,48.9,45.1,35.4,80.5,737,1588,1.42,1.00,2.42,1.32,2.32,1.29,0.93,2.22,1.19,2.12,38,38,"3,420",48,1.26,144,96,71.5,16,8,14,9,23.7,9,7,1,1,12.5,2,4,1,45.4,0.26,-1.6,-0.04,220,509,43.2,1128,133,30.1,30.3,246,69.1,48.0,447,13,2.9,65,1.71,17.7,424,139,32.8,11.16,3.66,0.12,0.36,17.7,12,0.11,+5.1,+4.9,15989,20229,79.0,284541,99278,6898,7968,86.6,7100,8250,86.1,1568,2851,55.0,34.4,+2.6,323,1136,327,86,18172,1979,598,54,115,719,868,181,99,33,2,78,376,744,19.58,550,70,34,40,39,11,92,2.42,69,6,4,6,2,5,551,321,254,224,73,252,573,44.0,321,346,79,267,320,871,694,12,24037,2340,7553,11352,5327,778,24032,591,355,60.1,234,39.6,14006,75872,40635,523,149,552,357,15827,1573,2,501,489,78,2,9,1,1892,815,710,53.4,2019,2020
Sevilla,26,27.7,57.9,38,418,"3,420",38.0,53,35,88,46,7,7,97,1,53.2,47.9,38.4,86.3,803,1823,1.39,0.92,2.32,1.21,2.13,1.40,1.01,2.41,1.26,2.27,38,38,"3,420",34,0.89,117,83,73.5,19,13,6,17,44.7,4,3,1,0,25.0,3,2,1,32.3,0.24,-0.7,-0.02,179,450,39.8,813,179,34.9,34.2,281,59.1,45.5,478,19,4.0,29,0.76,15.0,484,164,33.9,12.74,4.32,0.10,0.28,16.7,17,0.10,-0.2,-1.9,17525,21733,80.6,319775,106262,7645,8604,88.9,7011,8197,85.5,2222,3526,63.0,39.4,-3.4,359,1272,343,110,19673,1968,553,30,384,880,837,226,72,79,6,92,350,873,22.97,636,90,51,42,42,12,89,2.34,58,8,10,5,8,0,587,344,274,246,67,261,661,39.5,400,331,94,237,346,933,704,10,25650,2229,7794,11678,6387,920,25643,667,413,61.9,254,38.1,14440,74929,39085,571,211,541,352,17430,1804,1,522,480,92,4,4,1,2069,746,695,51.8,2019,2020
Valencia,28,27.0,49.0,38,418,"3,420",38.0,45,34,79,40,5,8,80,8,43.3,37.2,31.7,68.9,671,1378,1.18,0.89,2.08,1.05,1.95,1.14,0.83,1.97,0.98,1.81,38,38,"3,420",53,1.39,190,136,75.8,14,11,13,8,21.1,9,7,2,0,22.2,3,4,1,50.2,0.22,-1.8,-0.05,211,599,35.2,878,201,41.3,34.2,337,70.0,50.3,619,12,1.9,19,0.50,10.8,331,111,33.5,8.71,2.92,0.12,0.36,18.0,18,0.11,+1.7,+2.8,14490,18258,79.4,261347,90968,6320,7145,88.5,5926,6878,86.2,1705,3096,55.1,29.7,+2.3,253,974,273,59,16284,1874,591,46,238,677,688,169,54,70,8,100,257,612,16.11,445,53,39,22,43,10,80,2.11,56,5,8,2,9,0,500,310,270,173,57,232,589,39.4,357,334,130,204,362,862,748,12,21847,2592,7697,9694,4654,638,21839,549,345,62.8,203,37.0,12893,70910,36309,491,114,521,283,14386,1367,3,416,543,100,6,9,1,1778,553,601,47.9,2019,2020
Valladolid,30,27.1,44.7,38,418,"3,420",38.0,31,19,50,28,3,6,84,0,36.6,32.1,24.0,56.1,510,1106,0.82,0.50,1.32,0.74,1.24,0.96,0.63,1.59,0.85,1.48,38,38,"3,420",43,1.13,139,95,74.1,9,15,14,12,31.6,8,7,1,0,12.5,2,5,0,48.0,0.29,+5.0,+0.13,258,793,32.5,789,130,63.1,49.5,365,80.8,56.1,590,15,2.5,18,0.47,,369,116,31.4,9.71,3.05,0.08,0.24,20.0,29,0.09,-5.6,-4.1,11187,15457,72.4,210278,81923,4901,5779,84.8,4401,5426,81.1,1531,3230,47.4,20.5,-5.0,254,841,155,57,13389,1987,574,24,214,645,806,161,62,56,0,81,293,647,17.03,453,47,46,31,58,12,53,1.39,34,2,4,6,7,0,568,327,316,204,48,239,672,35.6,433,391,112,279,390,958,749,13,19410,2162,6607,9057,3980,480,19404,569,338,59.4,231,40.6,9985,55513,27378,403,110,537,324,11102,1096,0,484,530,81,6,8,0,1964,618,764,44.7,2019,2020
Villarreal,25,27.6,52.9,38,418,"3,420",38.0,62,40,102,52,10,11,78,1,63.6,55.2,43.1,98.3,694,1483,1.63,1.05,2.68,1.37,2.42,1.67,1.13,2.81,1.45,2.59,38,38,"3,420",49,1.29,164,116,75.0,18,6,14,12,31.6,9,8,1,0,11.1,0,10,2,45.2,0.22,-1.8,-0.05,146,442,33.0,858,173,32.3,28.0,329,50.2,40.5,648,19,2.9,27,0.71,10.2,483,160,33.1,12.71,4.21,0.11,0.33,18.2,15,0.12,-1.6,-3.2,16218,20045,80.9,294996,98849,7011,7907,88.7,6626,7599,87.2,2025,3322,61.0,37.4,-3.1,368,1112,276,75,18098,1876,510,42,267,619,804,148,53,57,0,71,290,864,22.74,642,66,60,44,37,15,108,2.84,71,5,10,10,11,1,553,323,250,239,64,218,602,36.2,384,362,116,246,339,892,814,12,24137,2532,7874,11259,5231,772,24126,690,431,62.5,259,37.5,13188,71102,37620,518,209,601,310,16111,1472,0,483,422,71,10,9,2,1894,536,622,46.3,2019,2020
Cádiz,35,28.3,44.5,42,462,"3,780",42.0,48,30,78,40,8,9,113,12,47.3,40.3,29.6,69.9,743,1291,1.14,0.71,1.86,0.95,1.67,1.13,0.70,1.83,0.96,1.66,42,42,"3,774",39,0.93,131,90,77.1,19,12,11,12,28.6,10,9,1,0,10.0,1,3,0,37.9,0.22,-1.1,-0.03,347,887,39.1,871,133,66.5,42.7,341,90.3,58.7,478,14,2.9,35,0.83,14.2,426,117,27.5,10.14,2.79,0.09,0.34,18.0,21,0.10,+0.7,-0.3,11019,15706,70.2,208084,86000,4636,5552,83.5,4332,5607,77.3,1584,3391,46.7,25.8,+0.4,300,900,191,88,13282,2349,729,20,160,969,972,226,82,115,1,75,294,768,18.29,484,107,68,45,51,13,86,2.05,58,8,7,4,9,0,668,415,354,256,58,310,695,44.6,385,363,110,253,401,1069,715,5,19855,1877,6253,9078,4769,634,19846,620,345,55.6,275,44.4,10192,62311,31935,534,157,620,336,10899,1274,4,640,654,76,7,9,0,2021,782,876,47.2,2019,2020
Elche,28,27.9,52.6,42,462,"3,780",42.0,52,36,88,44,8,10,118,2,44.2,36.3,29.8,66.1,681,1381,1.24,0.86,2.10,1.05,1.90,1.05,0.71,1.76,0.86,1.57,42,42,"3,780",44,1.05,183,141,78.7,16,13,13,12,28.6,5,5,0,0,0.0,1,7,2,49.2,0.25,+7.2,+0.17,236,553,42.7,1027,193,34.0,31.0,361,56.5,41.4,609,12,2.0,56,1.33,10.0,398,120,30.2,9.48,2.86,0.11,0.37,18.3,14,0.09,+7.8,+7.7,14420,18883,76.4,276148,104220,5912,6871,86.0,6135,7318,83.8,2040,3687,55.3,30.8,+6.2,311,998,228,112,16467,2325,778,16,205,929,906,196,65,82,2,91,344,722,17.19,495,92,42,26,49,18,98,2.33,65,10,5,6,10,2,558,354,295,208,55,268,665,40.3,397,341,104,237,346,904,783,14,22987,2522,8370,10140,4714,630,22977,680,433,63.7,247,36.3,12269,70068,36956,476,116,634,370,14302,1363,2,657,690,91,9,5,2,1905,827,648,56.1,2019,2020
Huesca,29,27.6,54.9,42,462,"3,780",42.0,54,37,91,51,3,6,100,4,58.3,53.4,43.9,97.4,811,1706,1.29,0.88,2.17,1.21,2.10,1.39,1.05,2.43,1.27,2.32,42,42,"3,780",42,1.00,141,98,73.8,21,7,14,14,33.3,8,5,3,0,37.5,1,6,2,42.7,0.26,+2.7,+0.06,149,441,33.8,984,217,29.9,31.5,357,41.2,38.2,541,27,5.0,29,0.69,19.2,516,187,36.2,12.29,4.45,0.10,0.27,18.1,26,0.11,-4.3,-2.4,16008,20347,78.7,298959,102932,6333,7287,86.9,7341,8457,86.8,1885,3393,55.6,37.1,-6.9,382,1146,310,106,17830,2411,713,36,249,872,1037,220,75,95,2,106,349,911,21.69,641,93,54,54,56,13,96,2.29,74,6,3,9,3,1,606,369,287,246,73,259,661,39.2,402,300,73,227,342,948,718,16,24422,2334,8065,10964,5655,763,24416,774,511,66.0,263,34.0,13979,86053,45966,589,131,654,419,15879,1691,1,622,656,106,4,8,2,1959,610,677,47.4,2019,2020
