squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Manchester City,26,27.0,67.9,38,418,"3,420",38.0,96,63,159,89,7,9,42,1,88.7,81.4,65.5,146.9,1145,2421,2.53,1.66,4.18,2.34,4.00,2.33,1.72,4.06,2.14,3.87,38,38,"3,420",26,0.68,85,59,70.6,29,6,3,21,55.3,1,1,0,0,0.0,0,1,0,25.8,0.29,-0.2,-0.01,88,188,46.8,1018,171,15.7,25.7,147,19.0,26.2,310,21,6.8,58,1.53,19.0,704,237,33.7,18.53,6.24,0.13,0.38,16.3,17,0.12,+7.3,+7.6,24406,27902,87.5,412596,117964,11713,12605,92.9,10158,11162,91.0,1972,2895,68.1,57.1,-2.5,536,2110,535,74,26239,1597,406,102,192,869,664,316,154,50,4,66,355,1286,33.84,997,78,70,88,42,11,158,4.16,112,10,6,19,8,3,498,284,183,214,101,227,509,44.6,282,267,55,212,279,777,403,7,31381,1837,6566,15281,9729,1499,31372,741,425,57.4,316,42.6,21064,110018,61200,840,386,497,316,24212,2402,0,321,330,66,7,1,0,1967,482,397,54.8,2021,2022
Manchester Utd,29,27.2,52.7,38,418,"3,420",38.0,56,46,102,53,3,5,77,2,55.8,51.9,42.5,94.3,784,1568,1.47,1.21,2.68,1.39,2.61,1.47,1.12,2.59,1.36,2.48,38,38,"3,420",57,1.50,180,124,70.0,16,10,12,8,21.1,5,3,2,0,40.0,0,4,3,55.1,0.29,+1.1,+0.03,103,315,32.7,623,134,30.0,30.9,299,42.8,35.9,525,8,1.5,25,0.66,14.0,503,179,35.6,13.24,4.71,0.11,0.30,17.7,19,0.11,+0.2,+1.1,16690,20641,80.9,280259,93084,8162,9234,88.4,6398,7436,86.0,1548,2626,58.9,37.1,+3.5,407,1315,312,65,18862,1691,376,80,187,659,725,197,74,88,0,88,369,917,24.13,706,65,56,38,39,13,104,2.74,77,6,6,7,5,3,585,358,320,197,68,265,608,43.6,343,404,133,271,340,925,704,20,24652,2256,7391,11141,6331,883,24647,631,368,58.3,263,41.7,13954,76394,41495,587,213,538,333,16590,1562,1,396,320,88,3,5,3,2071,555,443,55.6,2021,2022
Newcastle Utd,29,27.5,40.4,38,418,"3,420",38.0,41,23,64,38,3,3,81,2,38.1,35.9,25.8,61.7,544,923,1.08,0.61,1.68,1.00,1.61,1.00,0.68,1.68,0.94,1.62,38,38,"3,420",62,1.63,165,104,65.5,13,10,15,8,21.1,6,5,1,0,16.7,0,8,2,52.3,0.29,-7.7,-0.20,302,726,41.6,864,127,50.3,44.5,344,84.6,57.5,521,30,5.8,18,0.47,10.5,446,142,31.8,11.74,3.74,0.09,0.27,18.1,15,0.08,+2.9,+2.1,10201,14036,72.7,188373,77685,4545,5432,83.7,3917,4880,80.3,1343,2746,48.9,23.3,-2.8,308,791,193,55,12203,1762,415,31,114,592,743,160,90,46,14,71,281,758,19.95,504,81,61,57,44,11,70,1.84,46,4,5,9,6,0,659,383,334,266,59,304,641,47.4,337,420,162,258,360,1019,776,14,18281,2310,6731,7483,4314,727,18278,632,359,56.8,273,43.2,9243,50896,23964,397,163,622,359,10113,911,1,392,366,71,1,6,2,1835,677,619,52.2,2021,2022
Southampton,25,25.7,47.7,38,418,"3,420",38.0,41,26,67,37,4,4,65,2,44.8,41.6,32.5,74.1,728,1326,1.08,0.68,1.76,0.97,1.66,1.18,0.85,2.03,1.10,1.95,38,38,"3,420",67,1.76,183,118,64.5,9,13,16,8,21.1,2,2,0,0,0.0,0,12,2,57.2,0.31,-7.8,-0.21,196,612,32.0,884,149,46.4,38.4,285,70.9,49.3,573,42,7.3,33,0.87,14.0,478,161,33.7,12.58,4.24,0.08,0.23,17.7,24,0.09,-3.8,-4.6,12505,16941,73.8,211003,80089,6089,7173,84.9,4893,6093,80.3,1112,2591,42.9,28.7,-6.5,353,1016,249,58,15115,1784,411,43,81,711,750,233,106,105,4,42,343,814,21.42,585,68,43,51,49,18,71,1.87,44,5,6,4,9,3,602,340,285,243,74,248,581,42.7,333,430,132,298,446,1048,795,13,21418,2216,6541,9409,5713,830,21414,624,350,56.1,274,43.9,11085,62327,31425,561,197,626,366,12388,1314,1,402,363,42,4,2,2,2224,672,726,48.1,2021,2022
Tottenham,25,26.5,51.8,38,418,"3,420",38.0,63,50,113,58,5,5,69,1,61.2,57.3,47.0,104.4,791,1459,1.66,1.32,2.97,1.53,2.84,1.61,1.24,2.85,1.51,2.75,38,38,"3,420",40,1.05,137,98,72.3,22,5,11,16,42.1,2,2,0,0,0.0,1,5,1,37.6,0.26,-1.4,-0.04,115,279,41.2,672,161,29.8,31.0,282,28.0,26.4,567,33,5.8,45,1.18,14.2,486,185,38.1,12.79,4.87,0.12,0.31,16.7,16,0.12,+1.8,+0.7,17204,20696,83.1,283871,93464,8270,9143,90.5,6856,7812,87.8,1376,2371,58.0,41.3,+3.0,379,1172,338,81,18976,1658,430,88,133,632,676,193,78,62,0,62,332,882,23.21,678,51,46,61,37,9,117,3.08,95,3,4,8,6,1,598,349,286,244,68,262,584,44.9,322,470,161,309,355,953,793,15,24853,2515,8010,11453,5627,864,24848,667,375,56.2,291,43.6,15122,82037,42338,596,195,588,341,17097,1450,1,386,406,62,3,2,1,1893,560,500,52.8,2021,2022
West Ham,25,28.2,47.9,38,418,"3,420",38.0,58,46,104,54,4,6,52,3,51.4,46.8,37.4,84.2,646,1449,1.53,1.21,2.74,1.42,2.63,1.35,0.99,2.34,1.23,2.22,38,38,"3,420",51,1.34,165,113,70.3,16,8,14,8,21.1,6,2,3,1,60.0,2,8,2,48.0,0.27,-1.0,-0.03,202,553,36.5,748,167,50.5,46.3,305,57.4,42.9,610,29,4.8,12,0.32,5.5,443,142,32.1,11.66,3.74,0.12,0.38,16.6,13,0.11,+6.6,+7.2,14326,18378,78.0,251152,89191,6627,7493,88.4,5789,6856,84.4,1479,2906,50.9,32.4,+8.6,320,1106,271,87,16647,1672,309,29,146,802,770,200,135,43,1,59,353,770,20.26,569,68,47,50,28,8,102,2.68,72,10,5,9,5,1,534,301,273,199,62,240,557,43.1,317,420,175,245,374,908,781,5,22331,2444,7012,9992,5543,810,22325,545,306,56.1,239,43.9,12622,68100,32664,479,171,520,294,14229,1437,2,323,276,59,3,6,2,1970,639,628,50.4,2021,2022
Wolves,26,27.3,49.5,38,418,"3,420",38.0,35,22,57,34,1,1,62,2,37.5,36.8,26.4,63.2,723,1283,0.92,0.58,1.50,0.89,1.47,0.99,0.69,1.68,0.97,1.66,38,38,"3,420",43,1.13,167,125,79.6,15,6,17,11,28.9,10,9,0,1,0.0,1,2,1,49.3,0.25,+7.3,+0.19,122,423,28.8,863,220,35.6,36.1,275,42.2,36.5,562,44,7.8,41,1.08,14.2,401,133,33.2,10.55,3.50,0.08,0.26,18.6,13,0.09,-2.5,-2.8,15253,19103,79.8,275607,92814,6533,7415,88.1,6610,7664,86.2,1718,3005,57.2,23.4,-4.4,294,1096,212,57,17380,1662,420,58,151,587,718,168,41,86,6,61,329,692,18.21,496,44,65,37,31,19,58,1.53,37,4,5,8,2,2,673,377,377,242,54,273,671,40.7,398,437,135,302,389,1062,820,20,23334,2657,8472,10204,4887,703,23333,771,450,58.4,321,41.6,12837,69338,36188,522,190,598,341,15117,1262,2,366,335,61,1,10,1,2104,461,490,48.5,2021,2022
Bournemouth,32,24.8,56.4,46,506,"4,140",46.0,73,52,125,69,4,5,99,5,75.0,71.1,56.0,127.1,869,1924,1.59,1.13,2.72,1.50,2.63,1.63,1.22,2.85,1.54,2.76,46,46,"4,140",39,0.85,153,117,76.5,25,13,8,21,45.7,3,3,0,0,0.0,0,7,3,39.3,0.24,+3.3,+0.07,120,454,26.4,1026,214,31.6,24.6,313,41.5,36.0,623,18,2.9,29,0.63,4.0,576,204,35.4,12.52,4.43,0.12,0.34,16.0,17,0.13,-2.0,-2.1,19162,24374,78.6,338582,114007,8397,9669,86.8,8394,9841,85.3,1863,3602,51.7,50.8,-4.0,448,1431,416,84,21938,2389,595,52,208,700,1158,239,119,33,8,47,402,995,21.63,743,87,56,58,33,18,129,2.80,93,10,9,10,5,2,655,385,303,260,92,301,620,48.5,319,424,114,310,445,1100,899,9,29510,2895,9690,12952,7186,1157,29505,713,361,50.6,352,49.4,17865,98010,51067,584,242,903,398,18998,1911,2,531,455,47,4,3,3,2502,783,771,50.4,2021,2022
Fulham,29,26.7,60.3,46,506,"4,140",46.0,102,78,180,96,6,7,70,2,95.1,89.6,70.4,160.0,962,2238,2.22,1.70,3.91,2.09,3.78,2.07,1.53,3.60,1.95,3.48,46,46,"4,140",43,0.93,135,94,71.9,27,9,10,17,37.0,5,5,0,0,0.0,0,4,2,40.4,0.27,-0.6,-0.01,140,396,35.4,1016,180,27.0,27.4,314,38.9,36.6,486,18,3.7,33,0.72,16.3,732,265,36.2,15.91,5.76,0.13,0.36,17.0,18,0.13,+6.9,+6.4,22414,27253,82.2,398122,133199,9677,10815,89.5,10078,11488,87.7,2163,3673,58.9,63.9,+7.6,572,1665,532,134,24902,2279,574,68,179,954,1013,289,126,59,4,72,392,1312,28.52,998,104,63,85,50,12,176,3.83,134,13,8,13,7,1,624,385,270,283,71,297,629,47.2,332,423,111,312,449,1073,692,15,32150,2677,9284,15110,8022,1277,32143,730,407,55.8,324,44.4,19529,99427,52378,670,262,836,395,22234,2218,0,474,478,72,6,5,2,2436,712,751,48.7,2021,2022
Nott'ham Forest,33,25.2,50.4,46,506,"4,140",46.0,71,51,122,65,6,7,88,3,68.7,63.7,48.9,112.6,886,1380,1.54,1.11,2.65,1.41,2.52,1.49,1.06,2.56,1.39,2.45,46,46,"4,134",40,0.87,169,130,79.3,23,11,12,17,37.0,6,5,1,0,16.7,0,2,2,45.4,0.24,+7.4,+0.16,228,717,31.8,1662,296,34.3,30.3,344,42.7,38.2,591,41,6.9,45,0.98,12.2,566,189,33.4,12.30,4.11,0.11,0.34,18.1,19,0.12,+2.3,+1.3,15502,20609,75.2,291945,107356,6132,7157,85.7,7096,8560,82.9,1909,3823,49.9,38.1,+2.1,434,1130,272,62,18096,2422,611,35,159,693,1126,255,86,110,6,91,345,997,21.67,701,86,89,57,47,17,124,2.70,80,12,10,11,7,4,700,413,376,250,74,287,623,46.1,336,478,140,338,486,1186,842,12,25687,3019,9726,10489,5775,922,25680,803,425,52.9,378,47.1,14509,84071,42599,544,271,790,453,15319,1368,2,499,552,91,6,6,2,2388,743,680,52.2,2021,2022
