squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Napoli,25,27.1,55.1,38,418,"3,420",38.0,83,56,139,76,7,8,76,3,67.7,61.4,46.9,108.3,884,1703,2.18,1.47,3.66,2.00,3.47,1.78,1.23,3.02,1.62,2.85,38,38,"3,420",41,1.08,123,83,70.7,24,5,9,14,36.8,5,5,0,0,0.0,1,3,1,40.1,0.29,+0.1,0.00,92,196,46.9,923,147,18.2,24.9,225,12.4,19.2,433,23,5.3,24,0.63,13.1,637,217,34.1,16.76,5.71,0.12,0.35,18.1,25,0.10,+15.3,+14.6,18892,22210,85.1,319926,104978,9198,10054,91.5,7244,8103,89.4,1879,2799,67.1,38.6,+9.1,479,1325,363,69,20306,1832,611,27,198,665,699,219,85,66,0,72,345,1119,29.45,834,67,74,69,53,22,142,3.74,90,6,18,12,13,3,574,345,280,213,81,257,635,40.5,378,381,98,283,369,943,532,17,25980,2237,7377,12383,6476,987,25972,628,386,61.5,242,38.5,16098,84118,43648,614,236,482,255,18764,1699,2,386,548,72,7,5,1,1923,414,404,50.6,2020,2021
Roma,31,26.7,52.2,38,418,"3,420",38.0,67,51,118,60,7,8,91,3,65.3,59.0,48.2,107.2,863,1583,1.76,1.34,3.11,1.58,2.92,1.72,1.27,2.98,1.55,2.82,38,38,"3,420",55,1.45,167,114,70.1,18,8,12,11,28.9,6,5,1,0,16.7,2,5,3,46.8,0.25,-5.2,-0.14,122,323,37.8,986,201,25.4,30.9,221,33.0,32.4,386,12,3.1,55,1.45,18.3,537,191,35.6,14.13,5.03,0.11,0.31,16.4,14,0.12,+1.7,+1.0,16561,19977,82.9,303327,98451,6898,7773,88.7,7551,8390,90.0,1810,2923,61.9,37.1,+2.8,395,1207,328,68,18303,1615,527,57,133,679,562,213,91,98,1,59,323,911,23.97,663,70,60,69,31,18,121,3.18,90,8,10,6,6,1,478,273,192,218,68,206,582,35.4,376,360,83,277,489,967,521,26,23628,2212,6881,11582,5422,832,23620,663,397,59.9,266,40.1,13392,78697,41906,613,198,510,224,16417,1571,3,553,425,62,6,6,3,1894,428,414,50.8,2020,2021
Sampdoria,27,27.9,45.2,38,418,"3,420",38.0,52,37,89,47,5,6,83,3,45.4,41.1,31.9,73.0,588,1370,1.37,0.97,2.34,1.24,2.21,1.20,0.84,2.04,1.08,1.92,38,38,"3,420",54,1.42,174,119,73.0,15,7,16,7,18.4,9,7,2,0,22.2,1,6,1,52.1,0.25,-0.9,-0.02,214,548,39.1,1013,187,37.6,35.0,266,62.8,44.9,580,12,2.1,35,0.92,14.8,422,134,31.8,11.11,3.53,0.11,0.35,17.5,15,0.10,+6.6,+5.9,13423,17643,76.1,241858,92319,6023,7007,86.0,5353,6512,82.2,1630,3045,53.5,28.8,+5.1,321,1006,265,76,15658,1923,609,7,187,787,758,199,65,96,0,62,338,717,18.87,503,73,31,53,38,19,85,2.24,57,7,7,9,5,0,576,326,275,235,66,251,634,39.6,383,470,154,316,453,1029,745,6,21722,2527,7324,9501,5135,697,21716,484,292,60.3,192,39.7,11276,58753,29751,441,115,566,287,13319,1353,1,509,485,62,3,9,1,2048,628,597,51.3,2020,2021
Sassuolo,28,26.5,60.3,38,418,"3,420",38.0,61,36,97,48,13,14,79,4,58.4,47.7,34.0,81.8,770,1746,1.61,0.95,2.55,1.26,2.21,1.54,0.90,2.43,1.26,2.15,38,38,"3,420",56,1.47,186,130,72.0,17,11,10,8,21.1,5,4,1,0,20.0,0,4,1,53.8,0.27,-1.2,-0.03,118,320,36.9,1103,174,24.3,27.7,273,19.0,22.0,528,27,5.1,35,0.92,15.1,516,164,31.8,13.58,4.32,0.09,0.29,18.7,25,0.09,+2.6,+0.3,20368,23660,86.1,329660,107912,10297,11141,92.4,7918,8787,90.1,1539,2467,62.4,31.0,+2.0,381,1539,353,46,21905,1698,549,22,110,588,574,208,81,82,0,57,320,951,25.03,705,61,66,53,53,13,109,2.87,71,5,7,9,14,3,528,310,276,164,88,241,543,44.4,302,383,141,242,426,954,629,11,27665,2623,8137,13257,6493,844,27651,718,428,59.6,290,40.4,16432,85555,46650,625,182,573,313,20177,1733,2,494,475,57,12,5,1,1850,408,450,47.6,2020,2021
Spezia,35,25.2,51.9,38,418,"3,420",38.0,52,37,89,48,4,5,100,5,46.6,42.7,31.1,73.8,627,1388,1.37,0.97,2.34,1.26,2.24,1.23,0.82,2.05,1.12,1.94,38,38,"3,420",72,1.89,178,105,64.6,9,12,17,5,13.2,10,9,1,0,10.0,1,6,0,63.8,0.31,-8.2,-0.22,234,625,37.4,1609,188,33.3,34.2,205,43.9,40.2,407,16,3.9,59,1.55,17.2,382,130,34.0,10.05,3.42,0.13,0.37,16.8,10,0.12,+5.4,+5.3,15563,19566,79.5,303340,99199,6095,6927,88.0,6763,7842,86.2,2379,3847,61.8,27.5,+5.9,289,1132,253,69,17599,1885,677,16,201,602,744,150,9,98,0,82,338,664,17.47,488,55,33,47,29,12,88,2.32,57,8,3,12,6,2,568,320,264,223,81,265,617,42.9,352,364,101,263,394,962,551,12,23297,2444,7773,10504,5278,756,23292,528,322,61.0,206,39.0,13646,72052,35896,452,174,606,295,15415,1376,4,588,529,82,5,10,0,2001,537,568,48.6,2020,2021
Torino,29,26.9,47.3,38,418,"3,420",38.0,49,28,77,44,5,6,78,4,50.0,45.3,32.2,77.5,617,1138,1.29,0.74,2.03,1.16,1.89,1.32,0.85,2.16,1.19,2.04,38,38,"3,420",69,1.82,157,88,61.8,7,16,15,8,21.1,10,9,0,1,0.0,1,6,0,56.0,0.30,-13.0,-0.34,190,495,38.4,897,130,38.0,33.6,309,49.8,38.4,569,12,2.1,31,0.82,14.6,457,144,31.5,12.03,3.79,0.10,0.31,17.5,40,0.10,-1.0,-1.3,13369,17163,77.9,240588,86398,6122,6894,88.8,5209,6234,83.6,1675,3057,54.8,27.7,-4.2,309,958,236,96,15195,1909,659,23,210,740,663,171,39,110,0,59,314,794,20.89,503,84,48,70,74,15,80,2.11,45,8,5,13,8,1,530,306,241,205,84,247,569,43.4,322,412,127,285,444,974,727,13,21242,2335,7170,9771,4561,660,21236,635,388,61.1,246,38.7,11765,63238,32606,474,99,576,297,13252,1125,3,577,602,59,6,10,0,1968,595,622,48.9,2020,2021
Udinese,33,27.2,46.3,38,418,"3,420",38.0,40,30,70,36,4,4,65,2,45.7,42.9,30.0,72.9,672,1405,1.05,0.79,1.84,0.95,1.74,1.20,0.79,1.99,1.13,1.92,38,38,"3,420",58,1.53,159,101,72.3,10,10,18,8,21.1,14,14,0,0,0.0,2,2,0,56.4,0.27,-1.6,-0.04,181,411,44.0,810,182,36.3,39.1,274,42.7,35.3,533,26,4.9,18,0.47,5.7,410,125,30.5,10.79,3.29,0.09,0.29,18.1,13,0.11,-5.7,-6.9,13917,17414,79.9,242519,89246,6417,7237,88.7,5667,6618,85.6,1389,2492,55.7,27.7,0.0,294,1041,270,70,15576,1756,574,21,101,703,651,163,50,83,0,82,307,706,18.58,509,53,44,42,44,14,67,1.76,45,3,9,5,5,0,502,294,264,199,39,209,547,38.2,338,428,131,297,440,942,683,8,21424,2297,6915,9602,5119,737,21420,611,376,61.5,233,38.1,12449,66592,34279,502,145,604,330,13800,1397,1,511,522,82,3,14,0,1853,491,442,52.6,2020,2021
Empoli,27,25.1,54.2,38,418,"3,420",38.0,66,50,116,62,4,6,65,5,64.6,59.9,46.9,106.8,936,1782,1.74,1.32,3.05,1.63,2.95,1.70,1.24,2.94,1.58,2.81,38,38,"3,420",35,0.92,130,94,76.9,19,16,3,14,36.8,6,5,1,0,16.7,1,6,0,34.2,0.22,-0.8,-0.02,191,412,46.4,1004,212,30.5,31.8,299,35.5,34.2,608,30,4.9,57,1.50,11.6,635,206,32.4,16.71,5.42,0.10,0.30,17.8,22,0.10,+1.4,+2.1,15315,19529,78.4,287886,106018,6364,7350,86.6,6627,7807,84.9,1996,3342,59.7,41.1,+3.1,491,1358,361,132,17246,2197,646,20,218,1001,932,247,102,118,2,86,388,1150,30.26,876,89,52,62,52,19,120,3.16,87,6,6,14,5,2,471,280,204,202,65,190,385,49.4,195,398,122,276,387,858,660,7,23571,2347,7285,10052,6517,973,23565,568,289,50.9,279,49.1,13557,79363,44331,612,217,589,328,15224,1771,2,495,530,86,6,6,0,1983,574,558,50.7,2020,2021
Salernitana,34,27.1,39.0,38,407,"3,330",37.0,43,26,69,38,5,8,92,3,40.9,34.6,24.9,59.5,454,1083,1.16,0.70,1.86,1.03,1.73,1.10,0.67,1.78,0.94,1.61,38,38,"3,330",34,0.92,157,123,79.6,18,12,7,17,44.7,2,2,0,0,0.0,0,4,0,39.5,0.24,+5.5,+0.15,369,748,49.3,592,101,67.7,46.8,376,92.3,58.6,666,20,3.0,10,0.27,11.3,436,124,28.4,11.78,3.35,0.09,0.31,17.8,11,0.08,+2.1,+3.4,8178,12578,65.0,169346,86397,3258,4277,76.2,3160,4385,72.1,1546,3150,49.1,28.8,+1.1,319,869,297,100,10483,2025,544,9,97,706,900,135,15,109,0,70,286,755,20.41,507,102,36,51,48,11,67,1.81,39,5,5,12,5,1,564,370,302,211,51,244,523,46.7,279,408,138,270,509,1073,915,8,16851,2052,5613,6880,4583,770,16843,474,269,56.8,205,43.2,7575,42739,20910,338,93,585,257,8106,1071,1,620,484,70,7,2,0,1896,986,660,59.9,2020,2021
Venezia,30,26.1,51.4,38,418,"3,420",38.0,50,31,81,45,5,5,89,2,56.1,52.1,36.8,89.0,756,1367,1.32,0.82,2.13,1.18,2.00,1.48,0.97,2.44,1.37,2.34,38,38,"3,420",39,1.03,128,89,72.7,15,14,9,12,31.6,5,4,0,1,0.0,0,3,0,37.2,0.27,-1.8,-0.05,162,445,36.4,1076,215,31.3,28.3,317,34.1,31.4,595,20,3.4,34,0.89,11.1,536,190,35.4,14.11,5.00,0.08,0.24,17.5,28,0.10,-6.1,-7.1,14054,18265,76.9,262223,97309,5818,6696,86.9,6124,7316,83.7,1786,3267,54.7,35.7,-5.8,377,974,312,132,15859,2326,740,6,165,1012,952,240,89,121,0,80,393,930,24.47,652,101,40,75,49,13,80,2.11,52,8,5,10,5,0,466,281,239,159,68,184,433,42.5,249,379,101,278,441,907,761,5,22412,2707,8512,8694,5476,846,22407,546,253,46.3,293,53.7,12933,73055,39794,508,141,639,339,13964,1359,1,521,662,80,4,5,0,1966,579,566,50.6,2020,2021
