squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Levante,26,26.3,45.7,38,418,"3,420",38.0,56,39,95,51,5,7,107,7,53.9,48.4,38.5,86.9,709,1295,1.47,1.03,2.50,1.34,2.37,1.42,1.01,2.43,1.27,2.29,38,38,"3,420",66,1.74,226,161,74.3,11,11,16,7,18.4,9,8,1,0,11.1,1,6,2,68.9,0.27,+4.9,+0.13,207,577,35.9,662,184,48.2,40.5,394,65.5,47.8,595,19,3.2,32,0.84,11.8,435,154,35.4,11.45,4.05,0.12,0.33,18.8,32,0.11,+2.1,+2.6,10824,14765,73.3,197315,82835,4880,5718,85.3,4064,5049,80.5,1458,2927,49.8,28.5,+0.5,307,932,250,63,12715,1965,537,36,183,674,730,201,117,53,4,85,368,759,19.97,512,66,61,41,64,15,98,2.58,63,10,10,7,8,0,572,372,308,196,68,264,722,36.6,458,455,151,304,422,994,842,12,18925,2262,6322,8319,4541,688,18917,738,402,54.5,336,45.5,9156,58480,32056,451,175,535,429,10747,1284,5,501,487,85,6,9,2,1969,469,571,45.1,2018,2019
Real Madrid,27,27.1,60.1,38,418,"3,420",38.0,61,39,100,52,9,9,79,6,66.7,60.2,49.9,110.1,1009,2094,1.61,1.03,2.63,1.37,2.39,1.76,1.31,3.07,1.58,2.90,38,38,"3,420",46,1.21,138,91,71.0,21,5,12,12,31.6,8,6,1,1,14.3,0,6,0,47.9,0.31,+1.9,+0.05,126,363,34.7,923,233,27.1,31.4,256,44.1,42.5,400,26,6.5,38,1.00,18.1,585,203,34.7,15.39,5.34,0.09,0.26,17.7,19,0.11,-5.7,-8.2,20625,24198,85.2,365419,117707,9972,10890,91.6,7745,8656,89.5,2465,3521,70.0,44.8,-10.9,464,1628,386,87,22147,1939,625,57,410,762,754,221,49,93,1,112,390,1071,28.18,792,81,71,66,49,12,103,2.71,66,6,7,13,10,1,626,395,267,253,106,245,629,39.0,384,374,78,296,373,999,602,11,28079,2035,7389,13413,7527,1076,28070,756,460,60.8,295,39.0,17576,94175,47867,748,301,493,356,20515,2081,4,446,545,112,8,8,0,1957,479,434,52.5,2018,2019
Real Sociedad,30,24.9,51.7,38,418,"3,420",38.0,44,27,71,36,8,10,80,4,49.7,42.2,33.0,75.2,695,1381,1.16,0.71,1.87,0.95,1.66,1.31,0.87,2.18,1.11,1.98,38,38,"3,420",46,1.21,142,97,69.0,13,11,14,9,23.7,3,2,1,0,33.3,1,11,2,39.9,0.27,-4.1,-0.11,218,556,39.2,1156,142,31.2,31.5,295,66.1,47.7,590,28,4.7,52,1.37,17.8,418,133,31.8,11.00,3.50,0.09,0.27,18.5,16,0.10,-5.7,-6.2,14565,18547,78.5,268094,94553,6175,7064,87.4,6300,7372,85.5,1729,3062,56.5,31.3,-6.0,316,1016,252,89,16447,2008,604,61,199,627,848,178,78,71,5,92,381,754,19.84,522,72,53,41,47,19,74,1.95,46,7,5,5,9,2,579,344,299,219,61,248,584,42.5,336,444,109,335,425,1004,842,19,22714,2466,7645,10663,4646,660,22704,679,411,60.5,267,39.3,12418,74688,39771,523,134,571,466,14458,1367,2,492,544,92,7,3,2,2021,699,651,51.8,2018,2019
Sevilla,27,27.9,52.3,38,418,"3,420",38.0,60,47,107,55,5,6,114,6,66.6,61.8,49.3,111.1,828,1804,1.58,1.24,2.82,1.45,2.68,1.75,1.30,3.05,1.63,2.92,38,38,"3,419",47,1.24,156,108,73.7,17,8,13,10,26.3,7,6,1,0,14.3,2,4,0,50.3,0.28,+3.3,+0.09,191,630,30.3,875,216,45.8,37.9,294,77.9,55.3,539,30,5.6,30,0.79,13.2,524,167,31.9,13.79,4.39,0.10,0.33,17.2,11,0.12,-6.6,-6.8,14555,18806,77.4,264057,99500,6592,7512,87.8,5816,6932,83.9,1752,3230,54.2,45.6,-2.3,390,1165,392,103,16760,1935,559,50,219,812,775,223,68,77,18,111,427,933,24.55,739,59,44,43,35,13,110,2.89,88,3,6,8,5,0,598,408,288,237,73,203,513,39.6,310,370,114,256,365,963,817,15,22828,2154,7148,9945,5989,953,22823,606,357,58.9,249,41.1,12731,68655,38134,590,199,486,391,14442,1792,4,536,462,111,5,7,0,2050,651,724,47.3,2018,2019
Valencia,25,26.4,47.1,38,418,"3,420",38.0,50,38,88,45,5,7,88,3,60.7,55.2,46.7,101.9,751,1561,1.32,1.00,2.32,1.18,2.18,1.60,1.23,2.83,1.45,2.68,38,38,"3,420",35,0.92,152,118,81.6,15,16,7,13,34.2,8,7,1,0,12.5,2,6,2,42.4,0.23,+9.4,+0.25,186,548,33.9,635,176,46.6,35.1,305,82.6,57.1,620,14,2.3,18,0.47,12.5,470,157,33.4,12.37,4.13,0.10,0.29,17.3,18,0.12,-10.7,-10.2,13679,17639,77.5,250732,95104,6044,6956,86.9,5503,6585,83.6,1731,3065,56.5,45.2,-8.7,369,1184,325,89,15690,1874,579,47,218,715,722,196,61,86,14,75,372,855,22.50,641,74,42,44,42,12,92,2.42,67,7,4,4,8,2,598,384,299,228,71,238,588,40.5,350,447,120,327,418,1016,860,12,21680,2095,6684,9870,5366,835,21673,589,343,58.2,246,41.8,11323,65473,34907,498,177,501,337,13565,1547,2,463,514,75,6,8,2,2016,596,621,49.0,2018,2019
Valladolid,28,27.4,46.8,38,418,"3,420",38.0,31,19,50,27,4,7,92,0,41.1,35.6,26.7,62.3,662,1299,0.82,0.50,1.32,0.71,1.21,1.08,0.70,1.78,0.94,1.64,38,38,"3,420",51,1.34,155,102,71.0,10,11,17,9,23.7,9,6,3,0,33.3,1,8,1,53.2,0.29,+3.2,+0.08,269,842,31.9,900,172,59.1,42.4,347,89.3,60.6,614,20,3.3,14,0.37,11.2,406,125,30.8,10.68,3.29,0.07,0.22,19.5,24,0.09,-10.1,-8.6,12015,16279,73.8,227734,85945,5157,5989,86.1,4872,5901,82.6,1664,3425,48.6,24.2,-7.7,293,981,193,73,14209,1974,592,21,204,804,745,201,69,70,6,96,364,742,19.53,524,70,51,37,49,11,53,1.39,32,5,4,4,8,0,714,441,369,265,80,280,678,41.3,398,413,113,300,387,1101,874,16,20386,2292,6916,9021,4660,592,20379,477,294,61.6,183,38.4,10474,60429,32563,473,149,507,347,11933,1294,0,521,521,96,6,9,1,1967,595,854,41.1,2018,2019
Villarreal,26,27.1,48.3,38,418,"3,420",38.0,47,34,81,44,3,6,115,3,53.9,50.0,39.0,89.0,715,1648,1.24,0.89,2.13,1.16,2.05,1.42,1.03,2.45,1.31,2.34,38,38,"3,420",52,1.37,185,135,73.5,10,14,14,11,28.9,5,3,1,1,25.0,2,5,3,55.8,0.28,+6.8,+0.18,227,532,42.7,708,154,45.9,39.2,303,68.3,50.6,677,23,3.4,36,0.95,11.8,488,169,34.6,12.84,4.45,0.09,0.26,17.3,8,0.10,-6.9,-6.0,13758,17648,78.0,258486,98478,5946,6834,87.0,5697,6759,84.3,1829,3142,58.2,33.8,-5.0,364,1206,294,67,15718,1835,509,48,183,618,765,168,75,64,4,95,343,871,22.92,638,74,62,51,29,17,77,2.03,45,7,10,11,3,1,667,413,333,255,79,273,659,41.4,386,406,142,264,390,1057,877,12,21795,2184,6753,10048,5230,804,21789,603,348,57.7,255,42.3,11752,64587,34419,478,209,503,340,13666,1643,3,518,412,95,3,5,3,1914,613,629,49.4,2018,2019
Granada,25,26.8,50.7,42,451,"3,690",41.0,49,33,82,46,3,4,102,4,47.4,44.2,34.8,79.1,603,1243,1.20,0.80,2.00,1.12,1.93,1.16,0.85,2.00,1.08,1.93,42,42,"3,690",28,0.68,129,101,82.2,21,13,7,18,42.9,5,5,0,0,0.0,1,0,0,33.4,0.23,+5.4,+0.13,354,865,40.9,1209,138,51.0,37.4,321,77.3,54.9,538,26,4.8,41,1.00,16.8,425,137,32.2,10.37,3.34,0.11,0.34,19.4,30,0.11,+1.6,+1.8,13232,17842,74.2,255807,102233,5504,6498,84.7,5385,6579,81.9,1946,3703,52.6,32.3,-1.8,308,992,257,79,15558,2166,671,28,222,674,915,190,94,52,1,118,350,734,17.90,502,77,52,34,56,13,83,2.02,48,11,7,6,7,4,591,393,271,236,84,228,502,45.4,274,394,100,294,352,943,770,11,21868,2227,7485,9609,5002,674,21864,551,295,53.5,256,46.5,11436,63001,31235,399,146,569,399,13169,1234,1,618,608,119,3,5,0,1946,806,785,50.7,2018,2019
Mallorca,29,27.6,47.8,42,451,"3,690",41.0,51,37,88,47,4,5,94,6,57.7,53.7,42.0,95.6,813,1430,1.24,0.90,2.15,1.15,2.05,1.41,1.02,2.43,1.31,2.33,42,42,"3,690",37,0.90,153,115,78.4,18,12,11,16,38.1,9,4,3,2,42.9,0,3,2,40.8,0.23,+5.8,+0.14,318,799,39.8,1054,150,47.9,38.4,358,82.1,57.8,603,21,3.5,42,1.02,18.2,488,166,34.0,11.90,4.05,0.10,0.28,17.9,27,0.11,-6.7,-6.7,12651,16957,74.6,231836,99238,5590,6557,85.3,4946,6089,81.2,1634,3172,51.5,38.4,-5.0,365,1017,278,88,14681,2189,678,31,86,794,860,218,82,68,3,87,372,883,21.54,593,88,67,51,72,12,95,2.32,64,5,12,4,8,2,572,367,302,216,54,227,495,45.9,268,387,132,255,406,978,888,11,21347,2311,6921,9677,4982,803,21343,641,337,52.6,303,47.3,11113,70351,37723,542,179,625,429,12481,1390,3,572,627,83,5,9,2,2040,746,784,48.8,2018,2019
Osasuna,27,27.5,51.3,42,451,"3,690",41.0,57,37,94,53,4,5,91,5,56.4,52.5,40.4,92.9,654,1630,1.39,0.90,2.29,1.29,2.20,1.37,0.99,2.36,1.28,2.27,42,42,"3,690",35,0.85,117,83,72.6,25,9,7,18,42.9,4,3,1,0,25.0,3,4,2,33.2,0.26,+0.2,+0.01,329,857,38.4,909,144,64.1,45.2,288,95.1,61.6,488,18,3.7,32,0.78,14.2,522,180,34.5,12.73,4.39,0.10,0.29,18.8,37,0.10,+0.6,+0.5,12515,17886,70.0,243001,99986,5402,6545,82.5,4898,6450,75.9,1903,3864,49.2,36.3,-3.4,359,1163,296,103,15406,2369,807,36,259,851,989,209,93,78,7,111,371,891,21.73,622,88,55,46,71,9,97,2.37,70,7,5,6,9,0,622,402,247,285,90,216,523,41.3,307,413,108,305,430,1052,885,6,22320,1909,6402,10503,5663,804,22315,631,349,55.3,282,44.7,11362,61803,31937,433,156,645,423,12381,1605,4,568,685,111,3,4,2,2163,976,880,52.6,2018,2019
