squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Osasuna,26,27.5,48.0,38,418,"3,420",38.0,36,30,66,32,4,5,93,7,39.8,35.9,28.4,64.3,545,1356,0.95,0.79,1.74,0.84,1.63,1.05,0.75,1.80,0.94,1.69,38,38,"3,420",42,1.11,148,107,72.3,15,8,15,11,28.9,4,1,1,2,50.0,1,3,2,39.1,0.26,-0.9,-0.02,342,789,43.3,1084,145,53.4,41.1,315,66.7,50.8,534,30,5.6,57,1.50,16.3,441,133,30.2,11.61,3.50,0.07,0.24,18.7,7,0.08,-3.8,-3.9,12725,16835,75.6,242236,95597,5565,6377,87.3,5130,6255,82.0,1759,3323,52.9,31.7,+1.6,322,1140,271,114,14900,1875,523,26,197,794,799,159,64,65,3,60,345,779,20.50,564,77,53,41,30,14,69,1.82,53,7,0,5,4,0,534,328,256,196,82,266,588,45.2,322,392,97,295,315,849,749,10,20888,2287,6397,9352,5331,709,20883,626,313,50.0,247,39.5,11200,58264,28888,416,128,590,316,12580,1338,1,544,410,60,5,4,2,1930,613,628,49.4,2022,2023
Rayo Vallecano,28,27.9,51.2,38,418,"3,420",38.0,41,29,70,37,4,8,90,6,43.9,37.8,30.0,67.8,703,1390,1.08,0.76,1.84,0.97,1.74,1.16,0.79,1.95,0.99,1.78,38,38,"3,420",53,1.39,144,95,66.0,13,10,15,9,23.7,5,4,0,1,0.0,0,11,4,45.9,0.30,-3.1,-0.08,154,545,28.3,834,204,44.5,38.6,310,56.1,46.5,512,24,4.7,54,1.42,16.1,510,146,28.6,13.42,3.84,0.07,0.25,20.6,24,0.08,-2.9,-0.8,13497,17666,76.4,251321,91899,5811,6629,87.7,5654,6716,84.2,1717,3329,51.6,29.7,-1.0,386,1247,269,102,15514,2054,564,29,194,832,901,189,78,69,1,98,365,881,23.18,651,77,43,40,46,24,69,1.82,50,5,6,3,4,1,636,393,262,276,98,281,664,42.3,383,428,92,336,309,945,680,11,21773,2061,6266,9706,6029,699,21765,660,296,44.8,290,43.9,12216,65376,33507,547,131,554,374,13384,1377,2,544,490,98,2,5,4,2085,437,527,45.3,2022,2023
Real Madrid,26,27.4,60.9,38,418,"3,420",38.0,73,56,129,64,9,12,72,3,75.5,66.1,56.8,122.9,1008,2017,1.92,1.47,3.39,1.68,3.16,1.99,1.49,3.48,1.74,3.23,38,38,"3,420",36,0.95,136,100,76.5,24,6,8,13,34.2,5,4,1,0,20.0,0,2,1,34.2,0.22,-0.8,-0.02,97,241,40.2,1108,230,17.7,23.3,253,17.8,25.0,420,33,7.9,51,1.34,21.7,634,206,32.5,16.68,5.42,0.10,0.31,18.6,32,0.11,-2.5,-2.1,22082,25012,88.3,357586,113878,11462,12245,93.6,8069,8810,91.6,1812,2595,69.8,56.6,-0.8,522,1880,384,50,23163,1760,555,65,242,574,653,226,83,53,1,89,353,1194,31.42,894,85,88,52,67,8,134,3.53,95,5,15,8,10,1,542,353,242,212,88,259,565,45.8,306,365,105,260,296,838,469,5,28884,2415,7781,12859,8464,1151,28872,971,475,48.9,379,39.0,19025,100381,53186,735,338,490,297,21956,2000,2,367,530,89,8,5,1,1843,339,231,59.5,2022,2023
Real Sociedad,30,25.9,54.6,38,418,"3,420",38.0,47,36,83,45,2,4,90,2,52.9,49.7,39.7,89.4,692,1483,1.24,0.95,2.18,1.18,2.13,1.39,1.04,2.44,1.31,2.35,38,38,"3,420",35,0.92,133,99,74.4,21,8,9,15,39.5,2,1,1,0,50.0,1,3,2,32.8,0.24,-0.2,0.00,244,572,42.7,1062,138,40.9,35.9,244,56.6,46.2,453,18,4.0,47,1.24,15.9,465,173,37.2,12.24,4.55,0.10,0.26,17.4,15,0.11,-5.9,-4.7,15324,19134,80.1,269422,96159,6955,7910,87.9,6451,7502,86.0,1505,2659,56.6,36.4,-3.7,346,1145,290,65,17244,1799,537,47,107,538,782,165,57,71,1,91,324,800,21.05,594,71,41,39,38,17,82,2.16,64,3,5,4,3,3,660,395,304,254,102,285,613,46.5,328,399,103,296,271,931,624,13,23231,2283,6890,10794,5762,798,23227,680,307,45.1,293,43.1,13362,70912,36738,499,187,607,368,15101,1463,0,621,452,91,4,2,2,2018,664,557,54.4,2022,2023
Sevilla,35,28.7,52.6,38,418,"3,420",38.0,47,31,78,43,4,5,120,13,46.3,42.4,32.0,74.5,558,1513,1.24,0.82,2.05,1.13,1.95,1.22,0.84,2.06,1.12,1.96,38,38,"3,420",54,1.42,161,109,67.7,13,10,15,9,23.7,3,2,1,0,33.3,1,5,3,49.5,0.30,-1.5,-0.04,218,629,34.7,1143,136,38.0,44.0,307,63.5,49.3,524,32,6.1,49,1.29,12.2,463,141,30.5,12.18,3.71,0.09,0.30,18.1,17,0.09,+0.7,+0.6,15379,19193,80.1,273953,95369,7106,7918,89.7,6324,7354,86.0,1599,2958,54.1,34.0,-1.0,341,1230,302,95,17244,1843,526,36,209,827,746,174,42,81,1,106,307,837,22.03,640,74,26,41,39,17,82,2.16,56,8,7,6,5,0,587,367,261,230,96,281,591,47.5,310,361,127,234,339,926,633,9,22999,2284,7140,10069,5984,741,22994,604,269,44.5,257,42.5,13542,67133,32550,520,122,515,312,15242,1497,4,474,460,106,4,3,3,1973,497,475,51.1,2022,2023
Valencia,28,24.2,52.0,38,418,"3,420",38.0,40,23,63,35,5,8,92,8,49.3,43.0,32.5,75.5,786,1472,1.05,0.61,1.66,0.92,1.53,1.30,0.86,2.15,1.13,1.99,38,38,"3,420",45,1.18,148,105,70.9,11,9,18,7,18.4,5,2,0,3,0.0,0,7,2,42.9,0.28,-0.1,0.00,177,522,33.9,806,142,42.7,35.1,276,64.5,48.1,457,35,7.7,47,1.24,16.3,481,141,29.3,12.66,3.71,0.07,0.25,17.4,18,0.09,-9.3,-8.0,13592,17492,77.7,240816,86465,6320,7184,88.0,5505,6588,83.6,1420,2753,51.6,35.8,-9.5,355,1155,302,111,15405,2007,570,39,164,925,852,226,67,88,0,80,345,859,22.61,607,80,59,46,51,16,62,1.63,40,6,2,7,6,1,678,430,340,254,84,311,645,48.2,334,370,75,295,288,966,643,21,21621,2061,6446,9155,6255,822,21613,747,352,47.1,307,41.1,12239,69490,37661,630,166,555,338,13469,1457,3,504,510,80,6,3,2,2015,492,561,46.7,2022,2023
Villarreal,32,28.4,56.9,38,418,"3,420",38.0,57,33,90,53,4,7,91,4,61.6,56.1,43.2,99.3,846,1622,1.50,0.87,2.37,1.39,2.26,1.62,1.14,2.76,1.48,2.61,38,38,"3,420",40,1.05,149,110,75.8,19,7,12,12,31.6,4,4,0,0,0.0,0,4,1,43.7,0.27,+4.7,+0.12,114,330,34.5,1159,191,21.7,28.8,293,26.6,29.1,548,37,6.8,45,1.18,15.5,499,188,37.7,13.13,4.95,0.11,0.28,18.0,22,0.12,-4.6,-3.1,16634,19862,83.7,295552,101196,7381,8147,90.6,7101,7924,89.6,1743,2737,63.7,38.3,-10.2,374,1304,349,52,17980,1795,574,86,186,520,642,210,96,39,4,87,347,884,23.26,665,45,73,53,40,8,89,2.34,59,2,13,11,4,0,578,370,276,201,101,270,534,50.6,264,372,125,247,262,840,691,16,23817,2621,7659,10215,6180,911,23810,880,435,49.4,345,39.2,14392,81466,45470,570,239,552,343,16363,1617,2,450,482,87,5,4,1,1819,357,375,48.8,2022,2023
Alavés,28,26.5,47.5,42,462,"3,780",42.0,45,27,72,41,4,5,121,8,50.0,46.1,34.4,80.5,651,1463,1.07,0.64,1.71,0.98,1.62,1.19,0.82,2.01,1.10,1.92,42,42,"3,780",33,0.79,119,84,74.8,19,14,9,17,40.5,5,3,2,0,40.0,0,2,0,36.2,0.28,+3.2,+0.08,228,592,38.5,1001,150,43.8,35.5,351,43.9,36.9,512,31,6.1,37,0.88,9.2,475,141,29.7,11.31,3.36,0.09,0.29,18.1,15,0.10,-5.0,-5.1,11873,16465,72.1,219213,89976,5101,6081,83.9,4916,6174,79.6,1487,3064,48.5,34.4,-7.4,343,1087,305,98,14112,2261,613,42,151,878,988,235,85,46,1,92,428,825,19.64,590,90,41,47,42,15,75,1.79,53,5,4,5,6,2,629,372,293,256,80,318,665,47.8,347,384,93,291,391,1020,699,4,20813,2055,6664,8810,5566,821,20808,728,305,41.9,322,44.2,10110,58563,31111,456,140,618,337,11729,1454,1,630,546,92,2,5,0,2156,636,646,49.6,2022,2023
Granada,31,28.3,54.9,42,462,"3,780",42.0,52,36,88,45,7,8,99,5,52.4,46.0,36.5,82.5,603,1682,1.24,0.86,2.10,1.07,1.93,1.25,0.87,2.11,1.10,1.96,42,42,"3,776",30,0.72,115,84,76.5,22,9,11,20,47.6,4,3,1,0,25.0,0,6,0,34.4,0.27,+4.4,+0.10,171,516,33.1,903,187,35.9,36.6,332,57.8,45.5,482,36,7.5,64,1.53,16.9,466,149,32.0,11.10,3.55,0.10,0.30,18.6,26,0.10,-0.4,-1.0,15698,20381,77.0,286467,105267,6769,7773,87.1,6668,7937,84.0,1824,3560,51.2,36.2,-0.5,338,1338,323,99,18064,2245,644,52,188,845,1022,175,56,68,1,72,346,815,19.40,602,69,44,35,50,15,86,2.05,63,2,8,4,7,2,595,371,286,229,80,295,608,48.5,313,399,79,320,403,998,676,3,24653,2058,7420,11634,5808,786,24645,687,304,44.3,289,42.1,13045,69504,35116,471,142,608,295,15577,1665,3,533,523,72,6,4,0,2160,674,689,49.4,2022,2023
Las Palmas,28,25.9,65.6,42,462,"3,780",42.0,46,34,80,41,5,6,105,3,51.1,46.5,38.3,84.8,945,1992,1.10,0.81,1.90,0.98,1.79,1.22,0.91,2.13,1.11,2.02,42,42,"3,780",29,0.69,125,95,80.0,18,18,6,22,52.4,5,4,1,0,20.0,0,3,0,34.5,0.24,+5.5,+0.13,143,442,32.4,1120,173,31.7,32.3,243,35.8,34.5,430,19,4.4,53,1.26,17.2,590,179,30.3,14.05,4.26,0.07,0.23,20.6,19,0.08,-5.1,-5.5,22399,26595,84.2,365252,119705,10956,12068,90.8,9039,10137,89.2,1625,2785,58.3,39.8,-4.3,475,1533,323,41,24198,2307,757,75,128,601,992,246,56,54,1,90,464,1066,25.38,800,76,87,43,43,17,81,1.93,54,4,9,7,4,3,720,433,301,312,107,369,699,52.8,330,403,84,319,378,1098,538,9,31226,2197,7969,15845,7666,882,31220,1070,506,47.3,449,42.0,18940,95284,48834,739,255,721,389,22246,1979,1,467,617,90,4,5,0,2299,488,508,49.0,2022,2023
