squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
Parma,31,29.4,37.7,38,418,"3,420",38.0,40,22,62,36,4,5,82,3,40.2,36.3,26.9,63.1,487,990,1.05,0.58,1.63,0.95,1.53,1.06,0.71,1.77,0.95,1.66,38,38,"3,420",61,1.61,205,149,74.1,10,11,17,10,26.3,8,8,0,0,0.0,1,8,5,56.6,0.24,+0.6,+0.02,324,752,43.1,773,145,48.9,39.8,484,77.3,51.2,860,36,4.2,13,0.34,9.4,350,105,30.0,9.21,2.76,0.10,0.34,19.1,19,0.11,-0.2,-0.3,9920,13707,72.4,192103,82772,4120,4879,84.4,4043,5068,79.8,1490,2908,51.2,16.8,-4.9,244,779,164,45,11696,1920,464,27,122,511,731,144,80,46,1,91,345,601,15.82,383,63,54,42,45,14,61,1.61,30,6,7,9,8,1,580,351,329,197,54,195,500,39.0,305,445,182,263,399,979,1147,12,17996,2754,7182,7560,3485,496,17991,519,279,53.8,237,45.7,9240,51969,26571,378,120,529,375,9827,979,2,493,433,91,5,8,5,1785,561,615,47.7,2018,2019
Roma,26,27.5,51.4,38,418,"3,420",38.0,65,41,106,59,6,6,88,2,64.4,59.6,46.2,105.8,838,1678,1.71,1.08,2.79,1.55,2.63,1.69,1.22,2.91,1.57,2.78,38,38,"3,420",48,1.26,164,116,73.2,18,12,8,10,26.3,7,4,1,2,20.0,0,7,1,47.6,0.26,+0.6,+0.02,214,484,44.2,879,200,34.6,35.4,305,59.0,46.9,579,12,2.1,31,0.82,13.3,616,210,34.1,16.21,5.53,0.10,0.28,17.1,15,0.10,+0.6,-0.6,15305,19082,80.2,274902,105832,6912,7787,88.8,5991,7080,84.6,1904,3105,61.3,38.2,-5.2,488,1241,371,117,17109,1923,521,45,210,855,783,228,74,105,1,50,332,1107,29.13,785,110,71,74,48,19,116,3.05,80,8,8,7,12,1,535,344,246,212,77,199,479,41.5,280,389,154,235,419,954,822,16,23184,2300,6646,10797,5977,938,23178,640,363,56.7,275,43.0,12309,70603,37094,600,196,549,347,15207,1664,2,461,395,50,5,7,1,1954,727,547,57.1,2018,2019
Sampdoria,24,26.1,54.9,38,418,"3,420",38.0,60,41,101,50,10,12,89,3,50.5,41.8,34.1,75.9,630,1685,1.58,1.08,2.66,1.32,2.39,1.33,0.90,2.22,1.10,2.00,38,38,"3,420",51,1.34,149,98,70.5,15,8,15,13,34.2,8,7,1,0,12.5,2,6,1,49.7,0.29,-0.3,-0.01,134,394,34.0,905,189,26.4,34.7,311,49.8,39.4,606,25,4.1,49,1.29,16.5,475,166,34.9,12.50,4.37,0.11,0.30,19.9,20,0.09,+9.5,+8.2,17067,21032,81.1,278587,101876,8556,9554,89.6,6492,7604,85.4,1417,2597,54.6,33.5,+6.9,339,1328,343,74,19073,1889,625,44,123,641,696,168,94,45,0,70,405,838,22.05,642,54,35,44,44,19,104,2.74,81,2,7,6,8,0,647,425,290,258,99,276,567,48.7,291,418,122,296,364,1011,838,9,25094,2477,7136,12368,5814,716,25082,478,286,59.8,192,40.2,14304,72633,39028,513,100,526,461,16987,1679,3,493,510,70,7,8,1,2030,471,522,47.4,2018,2019
Sassuolo,29,25.4,53.8,38,418,"3,420",38.0,50,33,83,45,5,5,87,8,48.5,44.6,34.1,78.8,721,1511,1.32,0.87,2.18,1.18,2.05,1.28,0.90,2.17,1.17,2.07,38,38,"3,415",60,1.58,167,106,66.5,9,16,13,12,31.6,8,4,3,1,42.9,0,12,2,58.0,0.31,0.0,0.00,195,473,41.2,932,168,34.9,32.7,315,47.0,38.2,623,17,2.7,29,0.76,13.7,507,150,29.6,13.34,3.95,0.09,0.30,19.8,21,0.09,+1.5,+0.4,16386,20009,81.9,282756,98616,7582,8414,90.1,6803,7791,87.3,1550,2702,57.4,28.2,-1.1,377,1183,257,64,17981,1955,621,50,143,660,737,185,62,112,3,73,381,882,23.21,678,58,43,54,34,15,79,2.08,52,6,2,12,7,0,529,328,288,175,66,216,517,41.8,301,387,110,277,378,907,841,15,24071,2342,7530,11334,5455,661,24066,631,359,56.9,272,43.1,14144,76401,41505,541,164,553,388,16273,1504,3,528,528,73,4,8,2,1864,464,510,47.6,2018,2019
SPAL,28,27.8,50.4,38,418,"3,420",38.0,44,30,74,37,7,8,112,3,43.9,37.7,28.2,65.8,910,1259,1.16,0.79,1.95,0.97,1.76,1.16,0.74,1.90,0.99,1.73,38,38,"3,417",56,1.47,176,120,71.0,11,9,18,10,26.3,5,5,0,0,0.0,0,10,0,49.9,0.26,-6.1,-0.16,241,593,40.6,1012,186,40.8,37.6,335,53.7,43.6,529,13,2.5,20,0.53,12.3,454,129,28.4,11.95,3.39,0.08,0.29,18.2,15,0.08,+0.1,-0.7,14255,17829,80.0,242896,93003,6942,7682,90.4,5314,6268,84.8,1457,2703,53.9,23.9,+1.8,349,945,242,124,15788,2004,666,7,122,863,713,196,85,78,1,37,397,831,21.87,604,83,33,40,57,14,82,2.16,50,14,4,5,9,0,579,374,314,201,64,218,493,44.2,275,411,136,275,388,967,877,15,21867,2527,7337,9819,4984,616,21859,492,274,55.7,216,43.9,12589,73844,40762,641,137,541,397,14145,1248,1,499,550,37,7,5,0,1772,569,577,49.7,2018,2019
Torino,25,27.6,51.1,38,418,"3,420",38.0,50,31,81,45,5,6,88,4,46.6,41.9,32.0,73.9,770,1407,1.32,0.82,2.13,1.18,2.00,1.23,0.84,2.07,1.10,1.94,38,38,"3,420",37,0.97,145,106,76.6,16,15,7,15,39.5,5,3,2,0,40.0,0,5,0,43.3,0.27,+6.3,+0.17,311,690,45.1,881,128,47.7,41.5,329,82.1,50.9,582,27,4.6,37,0.97,12.0,513,175,34.1,13.50,4.61,0.09,0.26,18.7,26,0.08,+3.4,+3.1,12851,17064,75.3,237922,91472,5512,6452,85.4,5066,6276,80.7,1788,3181,56.2,28.1,-1.0,378,984,309,119,14979,2010,621,25,187,751,803,182,59,37,3,75,385,916,24.11,646,99,56,49,51,15,86,2.26,55,10,4,5,9,3,636,394,272,283,81,226,506,44.7,280,462,117,345,451,1087,848,12,21591,2124,6337,10123,5403,758,21585,589,338,57.4,251,42.6,11107,66453,34465,588,136,629,450,12754,1387,1,617,570,75,5,5,0,2193,824,838,49.6,2018,2019
Udinese,31,25.3,42.6,38,418,"3,420",38.0,37,30,67,34,3,8,90,4,42.5,36.0,27.9,63.9,713,1088,0.97,0.79,1.76,0.89,1.68,1.12,0.73,1.85,0.95,1.68,38,38,"3,420",53,1.39,182,130,75.8,11,10,17,9,23.7,9,9,0,0,0.0,0,6,1,55.8,0.27,+3.8,+0.10,302,680,44.4,730,139,49.5,38.6,406,78.6,50.0,735,19,2.6,14,0.37,9.8,455,119,26.2,11.97,3.13,0.07,0.29,20.7,12,0.08,-5.5,-2.0,11520,15218,75.7,209065,82604,5214,6052,86.2,4343,5382,80.7,1526,2759,55.3,25.1,+2.1,342,774,234,77,13255,1897,511,25,153,585,725,164,55,66,1,66,319,818,21.53,599,61,66,38,39,15,65,1.71,45,6,5,4,5,0,651,387,341,250,60,245,554,44.2,309,450,161,289,381,1032,1065,15,19764,2356,6652,9253,4105,596,19756,564,337,59.8,227,40.2,10731,62811,34053,506,137,605,374,11441,1072,2,505,469,66,7,9,1,1833,693,662,51.1,2018,2019
Brescia,26,24.9,49.9,36,396,"3,240",36.0,66,46,112,58,8,10,84,3,64.0,56.1,45.7,101.8,782,1779,1.83,1.28,3.11,1.61,2.89,1.78,1.27,3.05,1.56,2.83,36,36,"3,240",42,1.17,123,80,69.1,18,13,5,9,25.0,7,4,3,0,42.9,0,2,2,40.9,0.28,+0.9,+0.03,186,377,49.3,600,182,32.8,32.4,335,53.7,40.6,653,25,3.8,14,0.39,10.7,468,146,31.2,13.00,4.06,0.12,0.40,18.3,24,0.12,+2.0,+1.9,12086,16199,74.6,223386,92686,5241,6198,84.6,4850,6120,79.2,1628,2840,57.3,39.9,+0.3,359,1186,384,75,13976,2112,614,38,193,678,917,168,55,67,1,111,341,838,23.28,614,75,39,53,46,11,110,3.06,77,7,2,11,11,2,559,394,262,229,68,190,450,42.2,260,405,139,266,400,959,872,3,20232,1883,5867,9183,5440,775,20223,464,285,61.4,179,38.6,10708,64433,36727,545,139,625,358,11981,1755,2,583,549,111,9,7,2,1959,556,499,52.7,2018,2019
Hellas Verona,30,25.7,56.7,36,385,"3,150",35.0,45,25,70,39,6,8,86,5,52.6,46.3,34.2,80.6,722,1713,1.29,0.71,2.00,1.11,1.83,1.50,0.98,2.48,1.32,2.30,36,36,"3,150",46,1.31,155,106,71.0,12,13,10,5,13.9,4,1,3,0,75.0,2,11,0,44.8,0.27,-1.2,-0.03,176,481,36.6,708,183,40.8,35.0,308,62.3,46.5,596,13,2.2,20,0.57,13.1,444,148,33.3,12.69,4.23,0.09,0.26,18.7,25,0.11,-7.6,-7.3,14883,18687,79.6,258702,97864,7076,7990,88.6,6018,7046,85.4,1434,2753,52.1,31.4,-9.2,322,1258,297,48,16639,1972,662,20,130,714,731,191,41,78,37,76,317,805,23.00,569,67,51,53,55,10,75,2.14,46,6,4,11,8,0,386,273,188,160,38,109,296,36.8,187,327,122,205,380,766,758,3,22088,1959,6132,10985,5187,695,22080,457,256,56.0,198,43.3,11873,69250,38676,536,148,463,250,14784,1700,3,518,565,76,8,4,0,1670,401,422,48.7,2018,2019
Lecce,31,27.5,53.4,36,396,"3,240",36.0,66,45,111,63,3,3,72,4,48.0,45.6,36.3,82.0,676,1624,1.83,1.25,3.08,1.75,3.00,1.33,1.01,2.34,1.27,2.28,36,36,"3,237",45,1.25,148,103,72.3,19,9,8,10,27.8,4,4,0,0,0.0,0,10,0,45.0,0.28,0.0,0.00,210,492,42.7,734,186,39.1,33.9,350,58.6,43.8,588,17,2.9,21,0.58,10.6,472,172,36.4,13.11,4.78,0.13,0.37,19.4,17,0.10,+18.0,+17.4,14985,18763,79.9,276781,100559,6472,7256,89.2,6094,7165,85.1,1991,3296,60.4,30.0,+8.7,366,1118,298,116,16681,1975,604,23,229,824,753,187,31,46,4,107,349,837,23.25,618,81,32,39,51,16,114,3.17,78,9,5,14,6,2,455,317,225,187,43,186,423,44.0,237,298,85,213,401,856,767,3,22116,1992,6599,10614,5132,616,22113,348,174,50.0,174,50.0,12088,67712,35848,545,118,473,247,14870,1611,3,455,541,107,2,4,0,1696,509,443,53.5,2018,2019
