squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
vs Manchester City,25.0,26.9,29.0,38.0,418.0,3420.0,38.0,25.0,17.0,42.0,25.0,0.0,2.0,77.0,3.0,23.8,22.2,16.4,38.7,331.0,713.0,0.66,0.45,1.11,0.66,1.11,0.63,0.43,1.06,0.59,1.02,38.0,38.0,3420.0,106.0,2.79,261.0,157.0,61.7,2.0,4.0,32.0,2.0,5.3,8.0,6.0,1.0,1.0,14.3,1.0,10.0,3.0,90.2,0.33,-12.8,-0.34,311.0,936.0,33.2,875.0,105.0,65.6,45.7,407.0,88.9,61.2,492.0,17.0,3.5,24.0,0.63,12.2,234.0,83.0,35.5,6.16,2.18,0.11,0.3,18.5,10.0,0.1,1.2,2.8,8395.0,12187.0,68.9,157327.0,68694.0,3748.0,4498.0,83.3,3155.0,4107.0,76.8,1171.0,2694.0,43.5,15.2,0.6,162.0,586.0,125.0,36.0,10316.0,1774.0,390.0,49.0,77.0,364.0,731.0,103.0,59.0,23.0,7.0,97.0,321.0,406.0,10.68,242.0,48.0,44.0,22.0,36.0,14.0,41.0,1.08,30.0,1.0,6.0,2.0,2.0,0.0,635.0,416.0,418.0,169.0,48.0,229.0,732.0,31.3,503.0,473.0,152.0,321.0,599.0,1234.0,989.0,24.0,16137.0,2737.0,7019.0,6330.0,2987.0,355.0,16135.0,562.0,366.0,65.1,195.0,34.7,7592.0,41233.0,19229.0,272.0,75.0,460.0,369.0,8323.0,699.0,1.0,366.0,324.0,97.0,2.0,8.0,3.0,1832.0,418.0,512.0,44.9,2017,2018
vs Manchester Utd,27.0,26.9,45.3,38.0,418.0,3420.0,38.0,26.0,18.0,44.0,25.0,1.0,1.0,69.0,1.0,40.7,39.9,30.9,70.8,779.0,1463.0,0.68,0.47,1.16,0.66,1.13,1.07,0.81,1.88,1.05,1.86,38.0,38.0,3420.0,68.0,1.79,173.0,104.0,61.3,7.0,6.0,25.0,8.0,21.1,3.0,1.0,2.0,0.0,66.7,2.0,6.0,1.0,55.9,0.31,-11.1,-0.29,241.0,701.0,34.4,871.0,147.0,55.2,41.7,276.0,79.7,57.3,556.0,30.0,5.4,47.0,1.24,14.2,435.0,142.0,32.6,11.45,3.74,0.06,0.18,17.9,12.0,0.09,-14.7,-14.9,13672.0,17783.0,76.9,235906.0,92826.0,6596.0,7541.0,87.5,5273.0,6385.0,82.6,1354.0,2833.0,47.8,31.8,-12.9,341.0,1062.0,286.0,62.0,16006.0,1725.0,477.0,47.0,109.0,642.0,691.0,175.0,91.0,64.0,4.0,52.0,349.0,787.0,20.71,583.0,62.0,62.0,40.0,30.0,10.0,46.0,1.21,30.0,4.0,3.0,4.0,4.0,1.0,669.0,447.0,388.0,218.0,63.0,270.0,736.0,36.7,466.0,456.0,165.0,291.0,438.0,1107.0,1068.0,15.0,21968.0,2371.0,6956.0,9878.0,5384.0,743.0,21967.0,556.0,383.0,68.9,173.0,31.1,12284.0,70554.0,37833.0,570.0,175.0,500.0,390.0,13557.0,1446.0,1.0,435.0,392.0,52.0,1.0,3.0,1.0,2104.0,493.0,617.0,44.4,2017,2018
vs Newcastle Utd,27.0,26.9,58.3,38.0,418.0,3420.0,38.0,44.0,32.0,76.0,40.0,4.0,6.0,62.0,0.0,52.4,47.6,37.4,85.1,685.0,1844.0,1.16,0.84,2.0,1.05,1.89,1.38,0.99,2.37,1.25,2.24,38.0,38.0,3420.0,39.0,1.03,147.0,108.0,73.5,18.0,8.0,12.0,14.0,36.8,1.0,0.0,1.0,0.0,100.0,1.0,8.0,1.0,42.8,0.29,4.8,0.13,284.0,708.0,40.1,976.0,175.0,49.2,39.5,287.0,79.4,56.0,479.0,24.0,5.0,51.0,1.34,16.7,471.0,142.0,30.1,12.39,3.74,0.08,0.28,17.5,13.0,0.1,-8.4,-7.6,17255.0,22043.0,78.3,316958.0,112210.0,7370.0,8518.0,86.5,7275.0,8605.0,84.5,2093.0,3688.0,56.8,39.1,-5.4,358.0,1487.0,336.0,71.0,19957.0,2007.0,448.0,55.0,200.0,805.0,972.0,223.0,105.0,74.0,11.0,79.0,470.0,858.0,22.58,628.0,77.0,58.0,47.0,36.0,12.0,81.0,2.13,63.0,2.0,5.0,6.0,4.0,1.0,640.0,429.0,306.0,248.0,86.0,229.0,533.0,43.0,304.0,389.0,118.0,271.0,379.0,1019.0,1058.0,25.0,26191.0,2088.0,6852.0,13014.0,6563.0,810.0,26185.0,640.0,417.0,65.2,220.0,34.4,14599.0,76144.0,38868.0,556.0,131.0,529.0,422.0,17134.0,1828.0,0.0,388.0,391.0,79.0,6.0,1.0,1.0,2104.0,927.0,884.0,51.2,2017,2018
vs Southampton,26.0,26.9,48.7,38.0,418.0,3420.0,38.0,56.0,43.0,99.0,55.0,1.0,2.0,51.0,2.0,45.2,43.6,33.7,77.3,670.0,1443.0,1.47,1.13,2.61,1.45,2.58,1.19,0.89,2.08,1.15,2.03,38.0,38.0,3420.0,37.0,0.97,139.0,103.0,75.5,16.0,15.0,7.0,14.0,36.8,3.0,3.0,0.0,0.0,0.0,1.0,7.0,1.0,36.8,0.25,0.8,0.02,321.0,789.0,40.7,913.0,159.0,57.2,42.6,321.0,83.2,58.6,644.0,41.0,6.4,48.0,1.26,13.7,490.0,163.0,33.3,12.89,4.29,0.11,0.34,18.7,19.0,0.09,10.8,11.4,13666.0,18211.0,75.0,249670.0,97068.0,5999.0,7099.0,84.5,5594.0,6863.0,81.5,1629.0,3169.0,51.4,30.8,9.3,370.0,1208.0,302.0,73.0,16181.0,1984.0,464.0,38.0,108.0,718.0,923.0,201.0,82.0,65.0,11.0,46.0,421.0,886.0,23.32,644.0,74.0,54.0,54.0,50.0,10.0,98.0,2.58,72.0,9.0,1.0,12.0,4.0,0.0,530.0,343.0,281.0,191.0,58.0,151.0,530.0,28.5,379.0,452.0,117.0,335.0,420.0,950.0,1057.0,19.0,22413.0,2208.0,6699.0,9964.0,5985.0,743.0,22411.0,605.0,361.0,59.7,244.0,40.3,11913.0,64533.0,33341.0,567.0,141.0,529.0,414.0,13543.0,1426.0,0.0,397.0,409.0,46.0,2.0,3.0,1.0,2009.0,821.0,687.0,54.4,2017,2018
vs Stoke City,30.0,26.9,58.6,38.0,418.0,3420.0,38.0,66.0,49.0,115.0,61.0,5.0,5.0,49.0,0.0,62.5,58.6,46.3,104.9,889.0,1749.0,1.74,1.29,3.03,1.61,2.89,1.64,1.22,2.86,1.54,2.76,38.0,38.0,3420.0,35.0,0.92,125.0,88.0,72.0,19.0,12.0,7.0,13.0,34.2,3.0,0.0,3.0,0.0,100.0,1.0,7.0,1.0,35.2,0.26,1.2,0.03,220.0,591.0,37.2,845.0,162.0,46.0,37.9,273.0,74.0,53.2,465.0,37.0,8.0,29.0,0.76,13.4,574.0,211.0,36.8,15.11,5.55,0.11,0.29,17.7,26.0,0.11,3.5,2.4,16444.0,21090.0,78.0,286852.0,106086.0,7479.0,8547.0,87.5,6730.0,8047.0,83.6,1658.0,3252.0,51.0,41.9,2.7,424.0,1297.0,377.0,91.0,18959.0,2041.0,488.0,81.0,122.0,844.0,926.0,281.0,125.0,62.0,4.0,90.0,397.0,1030.0,27.11,755.0,78.0,67.0,60.0,61.0,9.0,111.0,2.92,82.0,5.0,8.0,8.0,8.0,0.0,585.0,408.0,281.0,237.0,67.0,182.0,507.0,35.9,325.0,346.0,96.0,250.0,330.0,915.0,908.0,17.0,25069.0,1930.0,6631.0,12220.0,6500.0,951.0,25064.0,600.0,372.0,62.0,228.0,38.0,14148.0,79918.0,43085.0,620.0,211.0,550.0,450.0,16301.0,1728.0,0.0,392.0,418.0,90.0,5.0,3.0,1.0,2054.0,774.0,974.0,44.3,2017,2018
vs Swansea City,26.0,27.1,54.7,38.0,418.0,3420.0,38.0,54.0,37.0,91.0,51.0,3.0,6.0,68.0,0.0,58.6,53.8,42.1,95.9,765.0,1838.0,1.42,0.97,2.39,1.34,2.32,1.54,1.11,2.65,1.42,2.52,38.0,38.0,3420.0,28.0,0.74,96.0,69.0,71.9,21.0,9.0,8.0,18.0,47.4,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,27.0,0.28,0.0,0.0,244.0,610.0,40.0,860.0,136.0,46.4,38.7,266.0,79.3,56.0,547.0,28.0,5.1,47.0,1.24,14.9,533.0,184.0,34.5,14.03,4.84,0.1,0.28,17.7,16.0,0.1,-4.6,-2.8,17707.0,21866.0,81.0,311296.0,110365.0,8115.0,9060.0,89.6,7233.0,8379.0,86.3,1802.0,3261.0,55.3,38.5,-5.1,403.0,1482.0,366.0,88.0,20064.0,1723.0,387.0,65.0,142.0,789.0,809.0,195.0,104.0,57.0,6.0,79.0,378.0,952.0,25.05,718.0,67.0,55.0,49.0,47.0,16.0,87.0,2.29,54.0,6.0,6.0,11.0,9.0,1.0,644.0,423.0,322.0,245.0,77.0,205.0,523.0,39.2,318.0,379.0,102.0,277.0,399.0,1043.0,936.0,10.0,25865.0,1962.0,6704.0,12620.0,6780.0,890.0,25859.0,550.0,329.0,59.8,221.0,40.2,14901.0,78891.0,40888.0,610.0,172.0,492.0,389.0,17561.0,1817.0,0.0,414.0,358.0,79.0,5.0,1.0,1.0,2086.0,769.0,687.0,52.8,2017,2018
vs Tottenham,25.0,26.9,38.2,38.0,418.0,3420.0,38.0,35.0,22.0,57.0,33.0,2.0,3.0,75.0,1.0,33.9,31.5,22.1,53.6,499.0,1028.0,0.92,0.58,1.5,0.87,1.45,0.89,0.58,1.47,0.83,1.41,38.0,38.0,3420.0,74.0,1.95,212.0,141.0,66.0,7.0,8.0,23.0,4.0,10.5,3.0,2.0,1.0,0.0,33.3,0.0,5.0,4.0,71.5,0.33,1.5,0.04,303.0,929.0,32.6,945.0,146.0,64.9,46.5,345.0,91.6,60.9,635.0,23.0,3.6,28.0,0.74,13.1,353.0,122.0,34.6,9.29,3.21,0.09,0.27,16.9,10.0,0.09,1.1,1.5,10279.0,14649.0,70.2,194241.0,82717.0,4476.0,5395.0,83.0,3802.0,4875.0,78.0,1553.0,3268.0,47.5,21.6,-0.1,250.0,797.0,204.0,54.0,12718.0,1818.0,452.0,66.0,146.0,596.0,748.0,161.0,87.0,53.0,7.0,113.0,360.0,609.0,16.03,416.0,70.0,44.0,30.0,34.0,15.0,57.0,1.5,36.0,8.0,3.0,3.0,6.0,1.0,743.0,485.0,427.0,266.0,50.0,282.0,718.0,39.3,436.0,503.0,181.0,322.0,531.0,1274.0,1192.0,33.0,19199.0,2715.0,7404.0,8008.0,4000.0,592.0,19196.0,538.0,325.0,60.4,213.0,39.6,9102.0,49746.0,24524.0,349.0,133.0,538.0,405.0,10184.0,1011.0,0.0,407.0,368.0,113.0,3.0,3.0,4.0,2130.0,583.0,605.0,49.1,2017,2018
vs Watford,29.0,26.9,50.3,38.0,418.0,3420.0,38.0,63.0,43.0,106.0,57.0,6.0,6.0,65.0,3.0,51.8,47.2,36.4,83.6,685.0,1391.0,1.66,1.13,2.79,1.5,2.63,1.36,0.96,2.32,1.24,2.2,38.0,38.0,3420.0,44.0,1.16,131.0,87.0,68.7,19.0,8.0,11.0,14.0,36.8,6.0,3.0,2.0,1.0,40.0,0.0,6.0,2.0,43.6,0.3,1.6,0.04,275.0,717.0,38.4,910.0,155.0,51.2,40.3,300.0,83.7,58.0,560.0,46.0,8.2,31.0,0.82,12.0,407.0,150.0,36.9,10.71,3.95,0.14,0.38,17.0,17.0,0.12,11.2,9.8,13459.0,18013.0,74.7,247371.0,96375.0,5931.0,6990.0,84.8,5334.0,6652.0,80.2,1723.0,3250.0,53.0,30.1,6.6,301.0,1078.0,247.0,60.0,15973.0,1923.0,482.0,60.0,150.0,676.0,861.0,198.0,95.0,50.0,7.0,117.0,333.0,715.0,18.82,501.0,76.0,51.0,35.0,46.0,6.0,113.0,2.97,69.0,10.0,17.0,8.0,9.0,0.0,643.0,426.0,315.0,261.0,67.0,233.0,565.0,41.2,332.0,463.0,115.0,348.0,439.0,1082.0,1183.0,18.0,22457.0,2348.0,7180.0,10326.0,5178.0,752.0,22451.0,610.0,372.0,61.0,237.0,38.9,11519.0,64022.0,33214.0,480.0,177.0,576.0,432.0,13323.0,1369.0,2.0,393.0,425.0,117.0,5.0,6.0,2.0,2125.0,883.0,841.0,51.2,2017,2018
vs West Brom,24.0,26.9,59.3,38.0,418.0,3420.0,38.0,54.0,44.0,98.0,53.0,1.0,1.0,56.0,1.0,47.9,47.1,36.8,83.9,903.0,1924.0,1.42,1.16,2.58,1.39,2.55,1.26,0.97,2.23,1.24,2.21,38.0,38.0,3420.0,31.0,0.82,112.0,81.0,73.2,19.0,13.0,6.0,13.0,34.2,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,31.2,0.27,0.2,0.01,237.0,588.0,40.3,873.0,206.0,42.3,37.2,304.0,72.0,54.3,613.0,46.0,7.5,32.0,0.84,12.9,515.0,153.0,29.7,13.55,4.03,0.1,0.35,18.9,28.0,0.09,6.1,5.9,17631.0,22103.0,79.8,316202.0,111619.0,7911.0,8976.0,88.1,7140.0,8468.0,84.3,2013.0,3520.0,57.2,36.5,7.2,384.0,1568.0,333.0,80.0,20180.0,1871.0,487.0,62.0,235.0,783.0,835.0,176.0,80.0,43.0,9.0,52.0,371.0,925.0,24.34,680.0,68.0,69.0,48.0,49.0,11.0,100.0,2.63,67.0,7.0,14.0,7.0,5.0,0.0,652.0,424.0,314.0,260.0,78.0,205.0,526.0,39.0,321.0,323.0,88.0,235.0,344.0,996.0,1059.0,20.0,26241.0,2034.0,6941.0,12432.0,7133.0,787.0,26240.0,626.0,407.0,65.0,218.0,34.8,14849.0,84336.0,46093.0,678.0,172.0,537.0,386.0,17488.0,1897.0,1.0,365.0,423.0,52.0,1.0,1.0,0.0,2019.0,784.0,785.0,50.0,2017,2018
vs West Ham,27.0,26.8,54.8,38.0,418.0,3420.0,38.0,67.0,48.0,115.0,62.0,5.0,6.0,55.0,1.0,55.1,50.7,39.1,89.8,857.0,1691.0,1.76,1.26,3.03,1.63,2.89,1.45,1.03,2.48,1.33,2.36,38.0,38.0,3420.0,48.0,1.26,131.0,81.0,64.9,16.0,12.0,10.0,9.0,23.7,4.0,2.0,2.0,0.0,50.0,1.0,7.0,0.0,42.0,0.3,-6.0,-0.16,251.0,638.0,39.3,851.0,153.0,51.8,41.3,249.0,79.1,56.4,562.0,30.0,5.3,50.0,1.32,14.8,557.0,181.0,32.5,14.66,4.76,0.11,0.34,18.9,19.0,0.09,11.9,11.3,15856.0,20189.0,78.5,278684.0,103741.0,7331.0,8412.0,87.1,6257.0,7465.0,83.8,1728.0,3192.0,54.1,42.2,8.9,424.0,1348.0,316.0,77.0,18329.0,1806.0,450.0,70.0,132.0,753.0,813.0,208.0,77.0,81.0,14.0,54.0,380.0,1018.0,26.79,773.0,75.0,64.0,54.0,42.0,10.0,119.0,3.13,82.0,6.0,11.0,10.0,10.0,0.0,606.0,423.0,285.0,250.0,71.0,219.0,642.0,34.1,423.0,378.0,89.0,289.0,370.0,976.0,1062.0,18.0,24359.0,1948.0,6522.0,11494.0,6601.0,879.0,24353.0,621.0,385.0,62.0,235.0,37.8,13688.0,76030.0,39726.0,678.0,186.0,559.0,385.0,15734.0,1679.0,1.0,463.0,370.0,54.0,6.0,4.0,0.0,2091.0,771.0,743.0,50.9,2017,2018
