squad,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season_start_year,season_end_year
vs Liverpool,27.0,26.7,36.7,38.0,418.0,3420.0,38.0,25.0,18.0,43.0,25.0,0.0,0.0,63.0,3.0,33.8,33.8,27.5,61.3,469.0,912.0,0.66,0.47,1.13,0.66,1.13,0.89,0.72,1.61,0.89,1.61,38.0,38.0,3420.0,94.0,2.47,245.0,150.0,64.5,2.0,8.0,28.0,1.0,2.6,8.0,7.0,1.0,0.0,12.5,1.0,15.0,0.0,79.3,0.3,-14.7,-0.39,230.0,747.0,30.8,1039.0,192.0,47.7,37.7,355.0,70.7,49.6,686.0,35.0,5.1,56.0,1.47,14.4,297.0,107.0,36.0,7.82,2.82,0.08,0.23,17.2,14.0,0.12,-8.8,-8.8,11072.0,15214.0,72.8,197409.0,78984.0,5182.0,6086.0,85.1,4238.0,5248.0,80.8,1287.0,2809.0,45.8,24.0,-9.5,227.0,750.0,199.0,51.0,13387.0,1683.0,403.0,89.0,105.0,460.0,678.0,117.0,70.0,37.0,0.0,144.0,323.0,518.0,13.63,386.0,35.0,40.0,25.0,22.0,10.0,46.0,1.21,32.0,4.0,4.0,5.0,1.0,0.0,657.0,350.0,407.0,211.0,39.0,291.0,634.0,45.9,343.0,542.0,212.0,330.0,487.0,1144.0,999.0,18.0,19789.0,3363.0,8838.0,7652.0,3510.0,540.0,19789.0,577.0,343.0,59.4,233.0,40.4,10261.0,50690.0,24148.0,309.0,139.0,655.0,321.0,10987.0,898.0,0.0,311.0,348.0,144.0,0.0,8.0,0.0,2137.0,467.0,571.0,45.0,2021,2022
vs Manchester City,26.0,26.9,31.5,38.0,418.0,3420.0,38.0,26.0,23.0,49.0,25.0,1.0,1.0,68.0,3.0,24.6,23.9,19.0,42.8,392.0,757.0,0.68,0.61,1.29,0.66,1.26,0.65,0.5,1.15,0.63,1.13,38.0,38.0,3420.0,99.0,2.61,246.0,148.0,62.6,3.0,6.0,29.0,4.0,10.5,9.0,7.0,2.0,0.0,22.2,0.0,15.0,3.0,81.2,0.3,-14.8,-0.39,261.0,725.0,36.0,1089.0,182.0,43.3,35.6,403.0,63.0,45.5,649.0,49.0,7.6,26.0,0.68,11.0,236.0,84.0,35.6,6.21,2.21,0.11,0.3,17.2,9.0,0.1,1.4,1.1,9984.0,13251.0,75.3,181301.0,71712.0,4365.0,5046.0,86.5,4222.0,4971.0,84.9,1104.0,2399.0,46.0,17.4,4.0,182.0,590.0,151.0,35.0,11640.0,1517.0,376.0,50.0,89.0,397.0,493.0,108.0,52.0,37.0,3.0,94.0,252.0,392.0,10.32,286.0,38.0,24.0,15.0,23.0,6.0,49.0,1.29,38.0,2.0,5.0,2.0,1.0,1.0,632.0,359.0,392.0,194.0,46.0,316.0,741.0,42.6,425.0,509.0,209.0,300.0,374.0,1006.0,909.0,24.0,17313.0,3457.0,8404.0,6269.0,2844.0,464.0,17312.0,509.0,282.0,55.4,227.0,44.6,9091.0,46446.0,22113.0,286.0,119.0,510.0,271.0,9919.0,749.0,2.0,342.0,306.0,94.0,1.0,9.0,3.0,1665.0,397.0,482.0,45.2,2021,2022
vs Manchester Utd,29.0,27.0,47.1,38.0,418.0,3420.0,38.0,54.0,41.0,95.0,51.0,3.0,5.0,48.0,1.0,53.0,49.4,39.0,88.4,672.0,1404.0,1.42,1.08,2.5,1.34,2.42,1.39,1.03,2.42,1.3,2.33,38.0,38.0,3420.0,57.0,1.5,182.0,126.0,70.3,12.0,10.0,16.0,9.0,23.7,5.0,3.0,0.0,2.0,0.0,1.0,4.0,1.0,48.2,0.25,-7.8,-0.2,191.0,586.0,32.6,1030.0,177.0,42.0,35.1,277.0,55.2,43.5,501.0,23.0,4.6,31.0,0.82,14.7,506.0,175.0,34.6,13.32,4.61,0.1,0.29,17.7,14.0,0.1,1.0,1.6,15051.0,18933.0,79.5,256170.0,90545.0,7180.0,8073.0,88.9,6013.0,7001.0,85.9,1373.0,2712.0,50.6,33.8,2.0,367.0,1088.0,303.0,61.0,17152.0,1709.0,462.0,61.0,139.0,648.0,668.0,207.0,105.0,67.0,3.0,72.0,310.0,859.0,22.61,594.0,74.0,52.0,68.0,49.0,22.0,89.0,2.34,64.0,4.0,7.0,10.0,3.0,1.0,596.0,347.0,273.0,228.0,95.0,263.0,631.0,41.7,368.0,468.0,143.0,325.0,430.0,1026.0,686.0,17.0,23079.0,2490.0,7246.0,10393.0,5671.0,814.0,23074.0,608.0,343.0,56.4,265.0,43.6,13079.0,67807.0,33613.0,482.0,173.0,547.0,320.0,14963.0,1396.0,0.0,333.0,386.0,72.0,3.0,5.0,1.0,2039.0,443.0,555.0,44.4,2021,2022
vs Newcastle Utd,29.0,26.8,60.1,38.0,418.0,3420.0,38.0,60.0,43.0,103.0,55.0,5.0,6.0,75.0,3.0,57.1,52.6,42.7,95.3,774.0,1725.0,1.58,1.13,2.71,1.45,2.58,1.5,1.12,2.63,1.39,2.51,38.0,38.0,3419.0,44.0,1.16,145.0,104.0,71.7,15.0,10.0,13.0,9.0,23.7,3.0,3.0,0.0,0.0,0.0,4.0,6.0,3.0,39.1,0.25,-1.9,-0.05,180.0,480.0,37.5,865.0,167.0,38.4,34.1,257.0,57.6,42.0,488.0,26.0,5.3,45.0,1.18,16.3,524.0,159.0,30.3,13.79,4.18,0.1,0.35,17.6,23.0,0.1,2.9,2.4,17236.0,21214.0,81.2,291031.0,95996.0,8392.0,9334.0,89.9,6907.0,8022.0,86.1,1472.0,2768.0,53.2,36.0,0.3,398.0,1419.0,330.0,60.0,19431.0,1725.0,433.0,72.0,125.0,685.0,764.0,190.0,94.0,72.0,4.0,58.0,292.0,936.0,24.63,676.0,78.0,60.0,69.0,45.0,8.0,106.0,2.79,76.0,7.0,6.0,12.0,5.0,0.0,632.0,364.0,298.0,260.0,74.0,273.0,632.0,43.2,359.0,373.0,120.0,253.0,268.0,900.0,665.0,12.0,25217.0,2219.0,6731.0,12257.0,6462.0,909.0,25211.0,641.0,337.0,52.6,304.0,47.4,14551.0,76683.0,41845.0,592.0,193.0,562.0,355.0,17121.0,1709.0,0.0,382.0,380.0,58.0,5.0,3.0,3.0,1967.0,619.0,677.0,47.8,2021,2022
vs Norwich City,28.0,26.8,57.5,38.0,418.0,3420.0,38.0,82.0,57.0,139.0,73.0,9.0,12.0,62.0,2.0,75.5,66.3,54.4,120.7,822.0,1773.0,2.16,1.5,3.66,1.92,3.42,1.99,1.43,3.42,1.75,3.18,38.0,38.0,3420.0,23.0,0.61,107.0,86.0,81.3,26.0,7.0,5.0,22.0,57.9,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,25.8,0.22,4.8,0.13,144.0,375.0,38.4,863.0,184.0,30.4,31.2,233.0,48.5,39.5,459.0,29.0,6.3,53.0,1.39,16.8,619.0,212.0,34.2,16.29,5.58,0.12,0.34,16.9,16.0,0.11,6.5,6.7,17698.0,21657.0,81.7,302423.0,101969.0,8331.0,9312.0,89.5,7126.0,8252.0,86.4,1671.0,2885.0,57.9,43.7,2.6,468.0,1508.0,392.0,82.0,19892.0,1709.0,380.0,77.0,162.0,793.0,784.0,251.0,131.0,78.0,1.0,56.0,326.0,1091.0,28.71,798.0,92.0,70.0,69.0,46.0,16.0,138.0,3.63,100.0,5.0,9.0,15.0,8.0,1.0,596.0,363.0,273.0,234.0,89.0,283.0,581.0,48.7,298.0,382.0,115.0,267.0,330.0,926.0,586.0,13.0,25642.0,1977.0,6870.0,11765.0,7247.0,1136.0,25630.0,714.0,417.0,58.4,297.0,41.6,14991.0,79766.0,42726.0,588.0,257.0,560.0,317.0,17581.0,1756.0,1.0,445.0,342.0,56.0,8.0,3.0,2.0,2085.0,598.0,493.0,54.8,2021,2022
vs Southampton,25.0,26.8,52.1,38.0,418.0,3420.0,38.0,65.0,47.0,112.0,63.0,2.0,2.0,64.0,1.0,60.0,58.5,45.7,104.3,647.0,1497.0,1.71,1.24,2.95,1.66,2.89,1.58,1.2,2.78,1.54,2.74,38.0,38.0,3420.0,43.0,1.13,165.0,124.0,76.4,16.0,13.0,9.0,9.0,23.7,4.0,4.0,0.0,0.0,0.0,4.0,7.0,2.0,43.5,0.24,2.5,0.07,213.0,534.0,39.9,1059.0,162.0,38.1,35.0,246.0,53.3,42.4,571.0,34.0,6.0,51.0,1.34,14.8,493.0,181.0,36.7,12.97,4.76,0.13,0.35,16.2,11.0,0.12,5.0,4.5,14361.0,18812.0,76.3,252156.0,96214.0,6549.0,7740.0,84.6,5804.0,7009.0,82.8,1499.0,2833.0,52.9,34.4,1.3,365.0,1185.0,338.0,82.0,16984.0,1763.0,422.0,41.0,109.0,721.0,817.0,197.0,114.0,48.0,4.0,65.0,349.0,853.0,22.45,646.0,63.0,46.0,57.0,34.0,7.0,110.0,2.89,76.0,7.0,9.0,14.0,3.0,1.0,640.0,357.0,309.0,249.0,82.0,274.0,624.0,43.9,350.0,438.0,137.0,301.0,349.0,989.0,820.0,18.0,23224.0,2471.0,7680.0,9846.0,5890.0,898.0,23222.0,581.0,333.0,57.3,248.0,42.7,12115.0,63337.0,31846.0,461.0,187.0,659.0,354.0,14247.0,1483.0,1.0,377.0,390.0,65.0,2.0,4.0,2.0,2198.0,726.0,672.0,51.9,2021,2022
vs Tottenham,25.0,26.8,48.0,38.0,418.0,3420.0,38.0,39.0,29.0,68.0,37.0,2.0,2.0,83.0,6.0,39.3,37.7,30.2,67.9,653.0,1443.0,1.03,0.76,1.79,0.97,1.74,1.03,0.79,1.83,0.99,1.79,38.0,38.0,3420.0,69.0,1.82,190.0,127.0,66.3,11.0,5.0,22.0,10.0,26.3,5.0,5.0,0.0,0.0,0.0,1.0,4.0,6.0,65.5,0.32,2.5,0.06,159.0,495.0,32.1,945.0,184.0,38.9,35.2,239.0,53.1,41.5,486.0,23.0,4.7,45.0,1.18,15.5,490.0,135.0,27.6,12.89,3.55,0.08,0.27,17.6,11.0,0.08,-0.3,-0.7,15570.0,19252.0,80.9,276489.0,89355.0,6902.0,7766.0,88.9,6689.0,7670.0,87.2,1575.0,2812.0,56.0,35.7,-1.2,359.0,1222.0,260.0,65.0,17557.0,1652.0,434.0,39.0,130.0,740.0,680.0,192.0,84.0,71.0,10.0,43.0,348.0,867.0,22.82,612.0,85.0,54.0,61.0,39.0,16.0,72.0,1.89,54.0,5.0,4.0,4.0,3.0,2.0,632.0,369.0,278.0,267.0,87.0,291.0,666.0,43.7,375.0,419.0,135.0,284.0,368.0,1000.0,676.0,10.0,23287.0,2341.0,6799.0,10610.0,6087.0,859.0,23285.0,585.0,322.0,55.0,262.0,44.8,13789.0,69157.0,34379.0,494.0,168.0,558.0,336.0,15465.0,1428.0,4.0,411.0,369.0,43.0,0.0,5.0,6.0,1925.0,500.0,560.0,47.2,2021,2022
vs Watford,30.0,26.8,59.7,38.0,418.0,3420.0,38.0,74.0,56.0,130.0,68.0,6.0,7.0,64.0,1.0,64.5,59.0,49.3,108.4,744.0,1742.0,1.95,1.47,3.42,1.79,3.26,1.7,1.3,3.0,1.55,2.85,38.0,38.0,3420.0,34.0,0.89,125.0,91.0,73.6,27.0,5.0,6.0,18.0,47.4,2.0,1.0,1.0,0.0,50.0,0.0,5.0,1.0,38.0,0.29,5.0,0.13,140.0,390.0,35.9,922.0,170.0,30.6,30.4,251.0,43.0,36.4,474.0,29.0,6.1,52.0,1.37,16.0,554.0,181.0,32.7,14.58,4.76,0.12,0.38,16.9,16.0,0.11,9.5,9.0,17339.0,21809.0,79.5,306184.0,104570.0,7667.0,8781.0,87.3,7477.0,8759.0,85.4,1713.0,3083.0,55.6,41.0,6.7,425.0,1434.0,381.0,102.0,19879.0,1875.0,469.0,69.0,174.0,801.0,850.0,234.0,115.0,86.0,8.0,55.0,332.0,961.0,25.29,717.0,77.0,49.0,54.0,48.0,16.0,130.0,3.42,93.0,7.0,10.0,6.0,9.0,5.0,745.0,438.0,356.0,287.0,102.0,356.0,751.0,47.4,395.0,377.0,93.0,284.0,347.0,1092.0,608.0,15.0,25989.0,2020.0,7589.0,12050.0,6577.0,1057.0,25982.0,627.0,348.0,55.5,278.0,44.3,14666.0,75897.0,41153.0,559.0,195.0,631.0,336.0,17236.0,1732.0,1.0,364.0,428.0,55.0,6.0,2.0,1.0,2253.0,749.0,711.0,51.3,2021,2022
vs West Ham,25.0,26.8,52.2,38.0,418.0,3420.0,38.0,49.0,38.0,87.0,47.0,2.0,6.0,49.0,3.0,53.5,48.8,39.9,88.7,845.0,1536.0,1.29,1.0,2.29,1.24,2.24,1.41,1.05,2.46,1.28,2.33,38.0,38.0,3420.0,60.0,1.58,148.0,88.0,62.2,14.0,8.0,16.0,8.0,21.1,6.0,4.0,2.0,0.0,33.3,1.0,9.0,2.0,48.7,0.3,-9.3,-0.24,151.0,414.0,36.5,975.0,173.0,27.8,30.4,302.0,47.4,39.0,622.0,38.0,6.1,25.0,0.66,11.6,542.0,160.0,29.5,14.26,4.21,0.09,0.29,17.5,15.0,0.09,-4.5,-1.8,16243.0,20172.0,80.5,274834.0,94799.0,7672.0,8611.0,89.1,6637.0,7768.0,85.4,1391.0,2684.0,51.8,36.6,-1.9,415.0,1252.0,344.0,78.0,18525.0,1612.0,361.0,50.0,92.0,758.0,651.0,200.0,114.0,65.0,2.0,35.0,280.0,973.0,25.61,769.0,59.0,38.0,58.0,43.0,6.0,86.0,2.26,61.0,8.0,3.0,10.0,3.0,1.0,533.0,324.0,284.0,184.0,65.0,239.0,545.0,43.9,306.0,408.0,133.0,275.0,337.0,870.0,776.0,9.0,24232.0,2449.0,7533.0,10770.0,6167.0,960.0,24226.0,557.0,317.0,56.9,240.0,43.1,14273.0,78362.0,42157.0,621.0,217.0,572.0,294.0,16104.0,1522.0,1.0,294.0,307.0,35.0,5.0,6.0,2.0,1901.0,628.0,639.0,49.6,2021,2022
vs Wolves,26.0,26.7,50.4,38.0,418.0,3420.0,38.0,42.0,23.0,65.0,33.0,9.0,10.0,90.0,3.0,56.9,49.2,38.6,87.8,780.0,1520.0,1.11,0.61,1.71,0.87,1.47,1.5,1.02,2.51,1.3,2.31,38.0,38.0,3420.0,38.0,1.0,134.0,99.0,72.4,17.0,6.0,15.0,16.0,42.1,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,33.5,0.25,-1.5,-0.04,127.0,383.0,33.2,870.0,173.0,32.9,32.5,240.0,40.4,36.7,462.0,24.0,5.2,74.0,1.95,19.3,499.0,158.0,31.7,13.13,4.16,0.07,0.21,17.4,23.0,0.1,-14.9,-16.2,15751.0,19655.0,80.1,266604.0,92925.0,7523.0,8446.0,89.1,6393.0,7494.0,85.3,1355.0,2541.0,53.3,36.1,-15.6,369.0,1188.0,308.0,61.0,17914.0,1656.0,391.0,84.0,111.0,721.0,745.0,204.0,101.0,73.0,3.0,85.0,367.0,889.0,23.39,647.0,70.0,55.0,58.0,50.0,9.0,69.0,1.82,39.0,4.0,6.0,8.0,11.0,1.0,662.0,388.0,297.0,277.0,88.0,321.0,771.0,41.6,450.0,404.0,108.0,296.0,383.0,1045.0,630.0,14.0,23724.0,2067.0,6733.0,11161.0,6047.0,929.0,23714.0,671.0,398.0,59.3,273.0,40.7,13637.0,73717.0,38705.0,532.0,190.0,501.0,400.0,15627.0,1502.0,3.0,355.0,356.0,85.0,8.0,1.0,3.0,2122.0,490.0,461.0,51.5,2021,2022
